map,scenid,total,20move,distance,path_size,hLevel
hrt000d,0,780,580,3.82843,4,1
hrt000d,1,601,546,3.82843,4,1
hrt000d,2,509,443,2.82843,3,1
hrt000d,3,546,567,2.41421,3,1
hrt000d,4,723,817,2.41421,3,1
hrt000d,5,647,701,3.41421,4,1
hrt000d,6,607,508,2.41421,3,1
hrt000d,7,220,264,2,3,1
hrt000d,8,331,318,2,3,1
hrt000d,9,741,674,2.41421,3,1
hrt000d,10,466,614,4.82843,5,1
hrt000d,11,677,681,4.41421,5,1
hrt000d,12,940,1019,7.24264,7,1
hrt000d,13,613,565,7.07107,6,1
hrt000d,14,432,409,6.41421,7,1
hrt000d,15,927,829,5.41421,6,1
hrt000d,16,581,498,4.41421,5,1
hrt000d,17,345,371,5.65685,5,1
hrt000d,18,659,644,4.41421,5,1
hrt000d,19,866,787,5.82843,6,1
hrt000d,20,417,462,8.48528,7,1
hrt000d,21,955,1188,10.8995,9,1
hrt000d,22,736,629,9.82843,10,1
hrt000d,23,600,589,9.82843,10,1
hrt000d,24,590,590,9.07107,8,1
hrt000d,25,531,619,9.65685,9,1
hrt000d,26,482,525,8.24264,8,1
hrt000d,27,397,420,9.24264,9,1
hrt000d,28,333,402,8.65685,8,1
hrt000d,29,684,768,8.24264,8,1
hrt000d,30,894,955,14.2426,14,1
hrt000d,31,708,745,14.6569,14,1
hrt000d,32,854,925,12.6569,12,1
hrt000d,33,356,460,14.6569,14,1
hrt000d,34,470,545,14.2426,14,1
hrt000d,35,455,493,14.4142,15,1
hrt000d,36,656,603,12.4142,13,1
hrt000d,37,479,564,13.4853,12,1
hrt000d,38,1351,1271,12.3137,10,1
hrt000d,39,507,559,13.0711,12,1
hrt000d,40,1951,1784,18.5563,15,1
hrt000d,41,730,810,17.4853,16,1
hrt000d,42,541,394,16.4142,17,1
hrt000d,43,1072,1143,16.3137,14,1
hrt000d,44,556,579,19.0711,18,1
hrt000d,45,1806,1558,17.4853,16,1
hrt000d,46,2369,2257,18.1421,15,1
hrt000d,47,705,646,17.6569,17,1
hrt000d,48,1198,1010,18.4853,17,1
hrt000d,49,632,589,19.8284,20,1
hrt000d,50,2219,1752,23.0711,22,1
hrt000d,51,1122,994,23.2426,23,1
hrt000d,52,956,957,23.4142,24,1
hrt000d,53,1202,1251,23.4853,22,1
hrt000d,54,635,564,21.5563,18,1
hrt000d,55,665,607,20.2426,20,1
hrt000d,56,1283,1225,20.4853,19,1
hrt000d,57,578,468,23.0711,22,1
hrt000d,58,501,527,23.5563,20,1
hrt000d,59,577,500,23.0711,22,1
hrt000d,60,1503,1291,26.1421,23,1
hrt000d,61,453,475,25.5563,22,1
