map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
den207d,0,259,248,199,194,3.82843,4,0
den207d,1,223,212,203,185,3.82843,4,0
den207d,2,186,169,133,128,2,3,0
den207d,3,111,107,84,84,1,2,0
den207d,4,185,176,187,170,3.41421,4,0
den207d,5,174,181,106,83,1.41421,2,0
den207d,6,161,158,85,92,1.41421,2,0
den207d,7,205,216,148,151,3.82843,4,0
den207d,8,221,212,122,138,2.41421,3,0
den207d,9,153,143,105,101,1.41421,2,0
den207d,10,252,238,243,241,6.82843,7,0
den207d,11,308,320,255,280,7.65685,7,0
den207d,12,219,228,225,234,5.41421,6,0
den207d,13,242,236,219,212,6.24264,6,0
den207d,14,376,374,261,251,6.82843,7,0
den207d,15,189,183,268,288,7.41421,8,0
den207d,16,219,217,157,137,4.24264,4,0
den207d,17,269,258,266,269,7.41421,8,0
den207d,18,171,175,247,252,6,7,0
den207d,19,191,191,223,248,6.65685,6,0
den207d,20,439,452,353,348,11.8995,10,0
den207d,21,201,194,254,257,8.48528,7,0
den207d,22,199,204,332,350,9.65685,9,0
den207d,23,262,263,307,318,9.82843,10,0
den207d,24,278,260,296,343,10.6569,10,0
den207d,25,299,321,297,325,10.0711,9,0
den207d,26,117,115,398,401,11,12,0
den207d,27,253,261,299,342,8.82843,9,0
den207d,28,306,280,235,238,8.48528,7,0
den207d,29,194,182,415,414,10.6569,10,0
den207d,30,187,202,354,395,12.4142,13,0
den207d,31,454,449,455,479,14.3137,12,0
den207d,32,313,309,527,524,15.8284,16,0
den207d,33,280,282,460,477,15.2426,15,0
den207d,34,315,300,398,428,13.3137,11,0
den207d,35,258,259,437,514,14.2426,14,0
den207d,36,257,224,399,470,12.4142,13,0
den207d,37,248,246,339,383,13.0711,12,0
den207d,38,196,184,374,372,12.8284,13,0
den207d,39,381,366,421,429,13.8995,12,0
den207d,40,375,376,309,366,16.7279,14,0
den207d,41,373,375,462,475,17.3137,15,0
den207d,42,377,383,530,587,19.0711,18,0
den207d,43,269,245,453,487,17.4853,16,0
den207d,44,310,314,372,382,17.0711,16,0
den207d,45,359,360,487,568,19.4853,18,0
den207d,46,177,174,374,436,16.0711,15,0
den207d,47,243,237,533,513,16.6569,16,0
den207d,48,230,233,398,399,17.0711,16,0
den207d,49,258,251,528,544,16.4142,17,0
den207d,50,373,373,657,688,23.2426,23,0
den207d,51,412,428,564,575,21.0711,20,0
den207d,52,487,491,530,607,21.1421,18,0
den207d,53,419,397,607,667,21.5563,18,0
den207d,54,449,462,473,584,22.7279,20,0
den207d,55,229,203,449,478,20.4142,21,0
den207d,56,233,238,579,556,22.8995,21,0
den207d,57,303,318,559,623,22.4853,21,0
den207d,58,231,205,531,511,22.8995,21,0
den207d,59,485,512,662,648,23.4853,22,0
den207d,60,341,367,511,603,24.7279,22,0
den207d,61,602,586,722,758,27.799,23,0
den207d,62,251,233,649,697,26.0711,25,0
den207d,63,411,421,736,664,26.8995,25,0
den207d,64,339,327,464,536,24.9706,21,0
den207d,65,463,470,533,670,24.5563,21,0
den207d,66,636,586,791,645,26.6569,26,0
den207d,67,284,289,589,549,25.4142,26,0
den207d,68,450,395,403,393,26.799,22,0
den207d,69,249,263,672,732,24.8284,25,0
den207d,70,426,278,779,611,29.7279,27,0
den207d,71,415,356,656,658,29.799,25,0
den207d,72,441,353,736,465,29.4853,28,0
den207d,73,408,286,625,570,30.0711,29,0
den207d,74,486,368,659,683,30.799,26,0
den207d,75,323,320,631,487,28.6569,28,0
den207d,76,317,327,814,644,28.7279,26,0
den207d,77,269,254,624,549,28.3137,26,0
den207d,78,392,259,762,730,29.4853,28,0
den207d,79,532,451,740,621,29.3848,25,0
den207d,80,391,327,844,580,32.6569,32,0
den207d,81,370,350,872,725,35.5563,32,0
den207d,82,485,309,749,403,35.0711,34,0
den207d,83,484,345,806,616,33.6569,33,0
den207d,84,534,428,673,441,34.6274,29,0
den207d,85,452,322,597,560,32.0711,31,0
den207d,86,354,315,756,571,34.4853,33,0
den207d,87,545,497,802,620,32.8995,31,0
den207d,88,346,227,752,559,35.0711,34,0
den207d,89,344,200,747,497,32.7279,30,0
den207d,90,503,262,576,394,38.5563,35,0
den207d,91,547,507,892,680,38.6274,33,0
den207d,92,611,483,637,575,37.8701,31,0
den207d,93,463,241,500,348,39.9706,36,0
den207d,94,230,155,818,610,37.3137,35,0
den207d,95,421,252,751,560,36.4853,35,0
den207d,96,295,279,771,470,37.6569,37,0
den207d,97,477,329,570,361,36.0416,30,0
den207d,98,249,227,568,341,37.0711,36,0
den207d,99,420,282,832,675,36.3137,34,0
den207d,100,411,279,866,596,42.5563,39,0
den207d,101,284,153,842,595,41.2426,41,0
den207d,102,356,205,773,495,40.8995,39,0
den207d,103,408,271,951,576,43.3137,41,0
den207d,104,433,225,993,543,40.0711,39,0
den207d,105,325,350,1104,584,43.6569,43,0
den207d,106,254,160,767,538,43.8995,42,0
den207d,107,470,304,677,415,42.1127,34,0
den207d,108,503,279,540,356,42.2132,37,0
den207d,109,483,281,855,634,42.2132,37,0
den207d,110,346,220,866,510,45.9706,42,0
den207d,111,393,256,817,370,46.1421,43,0
den207d,112,567,226,942,434,45.5563,42,0
den207d,113,439,309,942,523,47.7279,45,0
den207d,114,321,191,841,450,45.6569,45,0
den207d,115,414,251,663,380,46.9706,43,0
den207d,116,290,187,787,478,46.7279,44,0
den207d,117,408,220,838,469,44.9706,41,0
den207d,118,340,218,600,366,44.1421,41,0
den207d,119,592,489,800,588,45.799,41,0
den207d,120,314,209,823,482,48.9706,45,0
den207d,121,628,380,1167,485,51.1421,48,0
den207d,122,380,273,839,484,48.1421,45,0
den207d,123,581,464,790,470,50.2132,45,0
den207d,124,565,349,673,399,50.3553,41,0
den207d,125,633,279,1138,469,49.5563,46,0
den207d,126,428,197,638,315,48.7279,46,0
den207d,127,617,486,844,545,49.6274,44,0
den207d,128,572,463,897,485,48.3848,44,0
den207d,129,598,263,918,449,48.6274,43,0
den207d,130,603,471,876,483,53.799,49,0
den207d,131,504,404,902,529,52.6274,47,0
den207d,132,364,215,704,352,52.3848,48,0
den207d,133,480,188,651,273,52.6274,47,0
den207d,134,312,179,996,566,52.6569,52,0
den207d,135,550,460,942,542,53.4558,47,0
den207d,136,411,313,824,494,53.0416,47,0
den207d,137,610,496,1004,483,54.799,50,0
den207d,138,584,263,788,410,52.4558,46,0
den207d,139,389,210,1097,418,52.8995,51,0
