map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
rmtst03,0,283,228,188,206,3.41421,4,1
rmtst03,1,265,258,192,180,3.41421,4,1
rmtst03,2,144,97,130,103,2,3,1
rmtst03,3,187,196,133,126,1.41421,2,1
rmtst03,4,149,146,211,180,3,4,1
rmtst03,5,143,129,110,112,1,2,1
rmtst03,6,233,234,156,176,2.41421,3,1
rmtst03,7,117,121,87,110,1,2,1
rmtst03,8,265,238,132,125,2.41421,3,1
rmtst03,9,172,172,106,109,1.41421,2,1
rmtst03,10,311,282,195,220,4.82843,5,1
rmtst03,11,288,286,283,306,6.24264,6,1
rmtst03,12,248,258,309,295,7.65685,7,1
rmtst03,13,306,302,370,375,5.41421,6,1
rmtst03,14,264,263,330,277,5.82843,6,1
rmtst03,15,259,257,253,233,6.24264,6,1
rmtst03,16,254,246,333,273,5.65685,5,1
rmtst03,17,230,243,286,264,6.24264,6,1
rmtst03,18,322,290,375,306,6.82843,7,1
rmtst03,19,233,239,344,390,7.82843,8,1
rmtst03,20,370,332,361,366,10.0711,9,1
rmtst03,21,265,253,546,529,11.2426,11,1
rmtst03,22,252,239,423,380,11.4853,10,1
rmtst03,23,400,383,470,495,9.82843,10,1
rmtst03,24,444,382,620,606,10.4142,11,1
rmtst03,25,268,254,415,399,11.3137,9,1
rmtst03,26,252,230,403,372,9.82843,10,1
rmtst03,27,254,253,515,501,11.8284,12,1
rmtst03,28,200,190,219,251,8.24264,8,1
rmtst03,29,209,209,530,511,11.8284,12,1
rmtst03,30,202,219,438,430,14.2426,14,1
rmtst03,31,268,274,609,555,15.6569,15,1
rmtst03,32,301,290,585,585,15.6569,15,1
rmtst03,33,197,206,403,410,15.4853,14,1
rmtst03,34,294,288,405,389,12.7279,10,1
rmtst03,35,310,321,629,594,14.7279,12,1
rmtst03,36,573,530,779,787,15.0711,14,1
rmtst03,37,200,210,484,447,15.8284,16,1
rmtst03,38,348,361,453,409,14.8995,13,1
rmtst03,39,516,483,608,565,15.0711,14,1
rmtst03,40,254,242,493,508,18.8995,17,1
rmtst03,41,371,357,933,901,18.2426,18,1
rmtst03,42,396,415,579,559,16.5563,13,1
rmtst03,43,324,303,761,703,19.3137,17,1
rmtst03,44,225,202,491,502,16.6569,16,1
rmtst03,45,293,283,515,503,16.8284,17,1
rmtst03,46,538,499,890,953,18.4853,17,1
rmtst03,47,212,214,507,520,18.8995,17,1
rmtst03,48,417,407,492,498,16.6569,16,1
rmtst03,49,238,246,481,475,16.7279,14,1
rmtst03,50,182,192,534,539,22.2132,17,1
rmtst03,51,173,199,536,545,22.3848,18,1
rmtst03,52,456,452,884,784,23.8995,22,1
rmtst03,53,421,448,880,889,23.6274,18,1
rmtst03,54,726,679,1101,1002,22.3137,20,1
rmtst03,55,318,312,960,998,20.4142,21,1
rmtst03,56,320,309,703,721,22.5563,19,1
rmtst03,57,382,371,969,838,23.8284,24,1
rmtst03,58,441,449,909,939,20.9706,17,1
rmtst03,59,627,579,979,933,22.0711,21,1
