map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
brc200d,0,376,260,364,254,3.41421,4,1
brc200d,1,227,195,157,160,1,2,1
brc200d,2,130,121,192,178,3,4,1
brc200d,3,241,253,198,200,2,3,1
brc200d,4,280,225,181,181,2.41421,3,1
brc200d,5,64,55,53,55,0,0,1
brc200d,6,131,137,133,126,1,2,1
brc200d,7,183,147,143,123,1,2,1
brc200d,8,285,301,196,198,2.41421,3,1
brc200d,9,163,158,192,191,2,3,1
brc200d,10,437,417,491,472,7.24264,7,1
brc200d,11,432,366,532,460,7.41421,8,1
brc200d,12,457,443,349,353,5.24264,5,1
brc200d,13,446,404,380,336,5.65685,5,1
brc200d,14,358,317,417,341,7.07107,6,1
brc200d,15,242,221,257,256,5.41421,6,1
brc200d,16,262,242,423,355,7.24264,7,1
brc200d,17,330,317,482,324,4.82843,5,1
brc200d,18,270,188,300,201,4.24264,4,1
brc200d,19,275,254,250,274,5.24264,5,1
brc200d,20,293,274,694,492,11.0711,10,1
brc200d,21,589,553,579,447,10.0711,9,1
brc200d,22,441,432,585,494,9.07107,8,1
brc200d,23,521,433,492,481,8.82843,9,1
brc200d,24,432,375,538,525,11.4142,12,1
brc200d,25,401,376,822,744,11.4142,12,1
brc200d,26,118,120,315,332,8,9,1
brc200d,27,365,325,570,507,9.24264,9,1
brc200d,28,267,269,516,486,10.8284,11,1
brc200d,29,224,200,275,330,8.41421,9,1
brc200d,30,332,312,560,631,15.4142,16,1
brc200d,31,457,396,943,771,14.6569,14,1
brc200d,32,367,369,583,622,14.4853,13,1
brc200d,33,363,315,792,708,14.0711,13,1
brc200d,34,272,266,640,655,15.4142,16,1
brc200d,35,335,279,1007,880,15.4142,16,1
brc200d,36,359,337,494,502,13.6569,13,1
brc200d,37,752,701,883,803,15.7279,13,1
brc200d,38,564,496,755,666,12.6569,12,1
brc200d,39,433,404,637,593,12.6569,12,1
brc200d,40,366,372,1033,1005,17.2426,17,1
brc200d,41,422,352,1168,903,17.4142,18,1
brc200d,42,346,312,888,889,18.2426,18,1
brc200d,43,724,637,977,987,17.6569,17,1
brc200d,44,464,463,883,757,16.7279,14,1
brc200d,45,683,599,855,822,18.5563,15,1
brc200d,46,649,562,988,856,19.0711,18,1
brc200d,47,226,229,659,657,19.0711,18,1
brc200d,48,662,668,754,764,18.7279,16,1
brc200d,49,751,622,1125,1048,18.8995,17,1
brc200d,50,452,429,1114,948,21.6569,21,1
brc200d,51,960,860,1127,1119,22.2132,17,1
brc200d,52,440,407,944,935,20.2426,20,1
brc200d,53,247,228,635,684,20.4142,21,1
brc200d,54,273,275,1243,1060,23.3137,21,1
brc200d,55,929,710,1098,1095,21.799,17,1
brc200d,56,571,395,1073,915,22.6569,22,1
brc200d,57,495,454,1074,972,21.3137,19,1
brc200d,58,357,360,1139,1036,20.6569,20,1
brc200d,59,666,702,1263,1196,23.3137,21,1
brc200d,60,684,682,1047,980,26.3848,22,1
brc200d,61,308,310,835,679,25.4142,26,1
brc200d,62,549,446,1188,986,26.6569,26,1
brc200d,63,513,480,967,943,25.799,21,1
brc200d,64,367,276,1136,1009,24.6569,24,1
brc200d,65,899,827,1151,980,27.8701,21,1
brc200d,66,309,293,1375,997,27,28,1
brc200d,67,701,678,1564,1392,25.5563,22,1
brc200d,68,523,480,1366,1116,25.8284,26,1
brc200d,69,701,538,1274,1127,25.0711,24,1
brc200d,70,1109,822,1433,1046,29.3137,27,1
brc200d,71,841,777,1306,1066,31.5563,28,1
brc200d,72,784,516,1630,1084,30.3848,26,1
brc200d,73,591,311,1413,891,30.4853,29,1
brc200d,74,624,529,1240,936,29.3848,25,1
brc200d,75,558,454,1563,1299,28.3848,24,1
brc200d,76,722,593,1614,1136,28.8995,27,1
brc200d,77,988,651,1653,1122,31.9706,28,1
brc200d,78,678,674,1157,1188,28.6274,23,1
brc200d,79,526,328,1069,774,29.8284,30,1
brc200d,80,381,216,1433,839,35.4853,34,1
brc200d,81,390,360,1844,1197,33.7279,31,1
brc200d,82,1278,992,1764,1318,35.0416,29,1
brc200d,83,366,222,1214,842,32.8284,33,1
brc200d,84,371,359,1759,1005,33.0711,32,1
brc200d,85,662,416,1927,1024,35.0711,34,1
brc200d,86,933,682,1711,976,34.799,30,1
brc200d,87,603,590,1615,1212,35.7279,33,1
brc200d,88,876,549,1852,902,34.4853,33,1
brc200d,89,405,397,1712,1160,35.4853,34,1
brc200d,90,388,294,1837,1127,37.2426,37,1
brc200d,91,810,611,1623,1005,37.3848,33,1
brc200d,92,425,317,1962,1108,36.6569,36,1
brc200d,93,646,462,1995,972,38.4853,37,1
brc200d,94,846,513,1747,1111,36.799,32,1
brc200d,95,424,382,2232,954,37.4853,36,1
brc200d,96,269,259,1847,865,39.4142,40,1
brc200d,97,535,323,1591,915,37.5563,34,1
brc200d,98,749,676,1489,1183,36.2843,29,1
brc200d,99,624,238,1548,850,37.1421,34,1
brc200d,100,1061,580,2366,1012,41.7279,39,1
brc200d,101,1079,445,1831,1063,43.1127,35,1
brc200d,102,1084,542,2450,1112,42.799,38,1
brc200d,103,275,264,2301,1004,42.2426,42,1
brc200d,104,712,683,2249,1275,42.4558,36,1
brc200d,105,218,185,1882,691,43.2426,43,1
brc200d,106,510,314,1298,710,42.2426,42,1
