map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
orz300d,0,302,223,267,242,1,2,1
orz300d,1,393,425,282,284,2.41421,3,1
orz300d,2,596,462,216,210,2.41421,3,1
orz300d,3,560,347,333,598,3.82843,4,1
orz300d,4,309,250,147,335,1,2,1
orz300d,5,408,265,180,395,1.41421,2,1
orz300d,6,338,317,172,182,2.41421,3,1
orz300d,7,567,415,232,222,2.41421,3,1
orz300d,8,301,227,144,248,1,2,1
orz300d,9,185,164,130,145,1,2,1
orz300d,10,472,324,678,923,6.82843,7,1
orz300d,11,515,375,616,672,7.82843,8,1
orz300d,12,507,382,668,752,6.41421,7,1
orz300d,13,801,541,403,565,4.82843,5,1
orz300d,14,820,587,540,795,5.65685,5,1
orz300d,15,453,392,485,744,4.41421,5,1
orz300d,16,475,465,291,643,5.82843,6,1
orz300d,17,783,454,712,1076,6.24264,6,1
orz300d,18,865,639,765,906,5.82843,6,1
orz300d,19,741,577,663,876,7.07107,6,1
orz300d,20,518,511,1123,1148,11.8995,10,1
orz300d,21,396,313,794,1005,10.4142,11,1
orz300d,22,368,346,699,696,9.24264,9,1
orz300d,23,556,405,800,931,8.48528,7,1
orz300d,24,524,354,1071,1735,11.0711,10,1
orz300d,25,589,501,858,728,10.6569,10,1
orz300d,26,564,343,765,563,10.4142,11,1
orz300d,27,461,323,922,679,11.8995,10,1
orz300d,28,204,212,676,560,8,9,1
orz300d,29,1241,796,863,943,9.48528,8,1
orz300d,30,798,518,1179,1530,15.3137,13,1
orz300d,31,457,398,1221,1149,15.0711,14,1
orz300d,32,849,696,1478,2199,15.6569,15,1
orz300d,33,566,449,876,1020,12.0711,11,1
orz300d,34,847,587,1454,2208,15.6569,15,1
orz300d,35,675,568,1027,1260,14.1421,11,1
orz300d,36,409,362,1837,1721,14.8284,15,1
orz300d,37,351,398,1088,1404,14.4142,15,1
orz300d,38,236,240,1102,774,14.8284,15,1
orz300d,39,515,360,1476,1642,14.8995,13,1
orz300d,40,449,323,1548,1218,18.0711,17,1
orz300d,41,584,508,1434,1510,16.2426,16,1
orz300d,42,254,200,1198,1691,17.4142,18,1
orz300d,43,393,317,1597,1912,18.3137,16,1
orz300d,44,598,571,1641,1514,19.9706,16,1
orz300d,45,1346,1081,1766,2150,19.5563,16,1
orz300d,46,636,520,1362,1536,17.4142,18,1
orz300d,47,641,410,1482,1895,16.0711,15,1
orz300d,48,595,425,2145,2367,19.7279,17,1
orz300d,49,478,436,1573,1461,19.0711,18,1
orz300d,50,2081,1556,1952,3270,22.8995,21,1
orz300d,51,636,480,1660,1437,23.0711,22,1
orz300d,52,809,752,1968,2363,20.8995,19,1
orz300d,53,666,498,1733,1584,23.3137,21,1
orz300d,54,997,944,1670,2019,20.1421,17,1
orz300d,55,496,337,2053,1260,21.4142,22,1
orz300d,56,1105,802,2154,3226,22.3848,18,1
orz300d,57,1163,857,2008,3007,20.3137,18,1
orz300d,58,1238,819,2558,3923,23.7279,21,1
orz300d,59,431,261,1129,1300,22.2426,22,1
orz300d,60,1282,1025,2163,2529,27.8995,26,1
orz300d,61,605,546,1688,1338,25.1421,22,1
orz300d,62,590,590,2004,1123,24.4853,23,1
orz300d,63,577,430,1972,2003,26.7279,24,1
orz300d,64,980,674,2486,2986,24.7279,22,1
orz300d,65,525,465,1395,1125,26.4558,20,1
orz300d,66,1603,799,3012,2314,27.799,23,1
orz300d,67,479,431,2083,2164,27.6569,27,1
orz300d,68,642,457,1423,1277,26.4853,25,1
orz300d,69,820,338,1518,1440,26.8284,27,1
orz300d,70,1984,1372,3594,4444,31.799,27,1
orz300d,71,852,598,2455,2962,29.3848,25,1
orz300d,72,1063,592,1866,2546,29.6274,24,1
orz300d,73,2085,1274,2723,3233,29.6274,24,1
orz300d,74,1103,826,2668,2218,28.3137,26,1
orz300d,75,639,417,2094,1766,30.8284,31,1
orz300d,76,1992,1379,2890,3170,29.3848,25,1
orz300d,77,333,240,1719,1734,29,30,1
orz300d,78,995,678,3012,2733,30.6274,25,1
orz300d,79,473,360,2361,1774,31.9706,28,1
orz300d,80,1198,807,2421,2598,35.9706,32,1
orz300d,81,888,340,2919,1806,34.5563,31,1
orz300d,82,1028,639,2928,2755,34.0416,28,1
orz300d,83,831,579,2927,3049,33.6569,33,1
orz300d,84,409,317,4756,2808,33.8284,34,1
orz300d,85,1379,832,3867,3734,34.6274,29,1
orz300d,86,471,327,3261,2447,33.8284,34,1
orz300d,87,555,360,1778,1478,35.7279,33,1
orz300d,88,548,391,2914,2430,33.2132,28,1
orz300d,89,741,524,3598,2350,34.2426,34,1
orz300d,90,1228,989,3251,2388,36.1127,28,1
orz300d,91,448,328,1808,896,37.4142,38,1
orz300d,92,1151,440,3067,1966,37.3553,28,1
orz300d,93,549,316,3802,2442,37.6985,30,1
orz300d,94,358,307,3533,1683,37.2426,37,1
orz300d,95,1379,697,3118,2269,39.2843,32,1
orz300d,96,1827,696,3191,2918,39.6274,34,1
orz300d,97,1821,1247,3159,3160,37.0416,31,1
orz300d,98,921,453,3680,2249,39.5269,31,1
orz300d,99,1077,656,3172,2181,38.8701,32,1
orz300d,100,1883,885,3874,2405,41.6274,36,1
orz300d,101,525,322,3133,1848,43.7696,34,1
orz300d,102,1178,932,3473,2287,41.799,37,1
orz300d,103,868,401,2190,1161,42.9706,39,1
orz300d,104,749,448,4332,3781,40.0416,34,1
orz300d,105,1048,748,2292,1721,43.5269,35,1
orz300d,106,1666,940,3249,1972,43.5563,40,1
orz300d,107,780,567,3701,2942,40.9411,32,1
orz300d,108,1292,914,4758,2839,43.799,39,1
orz300d,109,894,447,3669,1155,43.9411,35,1
orz300d,110,1716,1319,4111,2227,46.0416,40,1
orz300d,111,346,308,2272,1259,46.4142,47,1
orz300d,112,822,567,5319,2169,46.6274,41,1
orz300d,113,497,435,3581,1644,45.4558,39,1
orz300d,114,1105,679,4110,2112,46.9411,38,1
orz300d,115,673,406,6517,2737,46.3137,44,1
orz300d,116,2645,1413,4393,3169,44.6985,37,1
orz300d,117,525,403,3849,2791,44.3848,40,1
orz300d,118,3370,1255,3909,3036,47.2843,40,1
orz300d,119,436,262,3783,2451,46.7696,37,1
orz300d,120,1016,801,4234,1978,50.3848,46,1
orz300d,121,484,333,4074,1753,50.2426,50,1
orz300d,122,1203,779,4909,3207,50.0833,37,1
orz300d,123,1727,502,2442,1963,48.8701,42,1
orz300d,124,1824,881,4351,2139,49.9411,41,1
orz300d,125,921,433,3206,1286,48.5563,45,1
orz300d,126,513,361,4020,1813,49.1421,46,1
orz300d,127,777,396,4551,3517,49.3848,45,1
orz300d,128,738,558,5082,1744,50.7279,48,1
orz300d,129,1414,787,4027,1920,48.9411,40,1
orz300d,130,2037,854,5281,3938,55.1127,47,1
orz300d,131,2708,880,5113,3249,54.669,42,1
orz300d,132,859,646,3828,3187,53.4558,47,1
orz300d,133,2207,1115,3643,2632,52.669,40,1
orz300d,134,1635,409,5229,3230,55.7279,53,1
orz300d,135,629,485,4202,3214,53.5269,45,1
orz300d,136,963,587,4574,1795,52.0833,39,1
orz300d,137,424,280,5808,1968,54.4142,55,1
orz300d,138,1628,974,3909,1755,53.799,49,1
orz300d,139,664,164,4261,2568,55.7401,41,1
orz300d,140,1433,582,4344,1387,57.0122,46,1
orz300d,141,2241,664,3947,1936,56.3137,54,1
orz300d,142,594,528,3690,1042,58.5563,55,1
orz300d,143,635,515,4616,1888,59.6569,59,1
orz300d,144,1330,693,4898,2195,59.1838,49,1
orz300d,145,961,510,3620,1447,56.1127,48,1
orz300d,146,2870,1056,5865,3146,56.0833,43,1
orz300d,147,1281,623,5726,3273,58.2426,58,1
orz300d,148,906,661,4453,1748,56.0416,50,1
orz300d,149,2109,759,3377,1761,59.1127,51,1
orz300d,150,1548,837,5425,2535,61.0416,55,1
orz300d,151,1263,403,4313,1731,63.6274,58,1
orz300d,152,1974,857,5605,3017,62.3848,58,1
orz300d,153,481,458,5518,1893,61.5563,58,1
orz300d,154,1340,478,5336,1793,60.7279,58,1
orz300d,155,1910,893,6306,3247,61.2548,49,1
orz300d,156,1054,366,5339,2246,63.3553,54,1
orz300d,157,690,271,5170,2415,61.8995,60,1
orz300d,158,832,465,4656,2211,60.397,44,1
orz300d,159,938,456,5698,1682,63.6985,56,1
orz300d,160,1704,326,4861,1665,66.6985,59,1
orz300d,161,507,355,7386,2766,67.2426,67,1
orz300d,162,3139,1007,4465,1949,66.3553,57,1
orz300d,163,880,1043,6021,1447,65.8995,64,1
orz300d,164,2244,534,5660,3282,67.1543,52,1
orz300d,165,2094,919,4439,1439,65.9411,57,1
orz300d,166,460,379,3754,1864,65.6569,65,1
orz300d,167,1580,744,4968,2384,66.1127,58,1
orz300d,168,1400,588,7046,2895,65.3553,56,1
orz300d,169,2978,826,3690,914,66.5269,58,1
orz300d,170,1925,711,7605,1866,70.0833,57,1
orz300d,171,1198,144,5679,3009,69.9828,54,1
orz300d,172,1266,542,6713,1842,69.5685,54,1
orz300d,173,2102,522,7831,2764,70.9117,57,1
orz300d,174,1343,365,3381,1145,68.2132,63,1
orz300d,175,1071,675,5314,2074,68.1838,58,1
orz300d,176,1800,951,6112,3112,68.0122,57,1
orz300d,177,1810,769,5851,2977,70.2548,58,1
orz300d,178,833,413,5145,1483,69.598,59,1
orz300d,179,730,599,3662,2200,70.7279,68,1
orz300d,180,562,207,4255,1657,75.4975,62,1
orz300d,181,961,367,5455,1520,75.7279,73,1
orz300d,182,1199,487,8668,2441,73.8995,72,1
orz300d,183,1788,610,5977,2719,72.2548,60,1
orz300d,184,2709,563,6754,3321,72.7401,58,1
orz300d,185,2256,1003,6388,3859,73.7107,54,1
orz300d,186,842,527,6354,3193,73.6985,66,1
orz300d,187,1073,886,4637,1323,72.5269,64,1
orz300d,188,921,584,4246,1903,73.4264,62,1
orz300d,189,1972,662,7590,2327,73.8406,62,1
orz300d,190,1397,396,8717,2131,76.8701,70,1
orz300d,191,861,246,6307,2796,78.4264,67,1
orz300d,192,1668,404,7084,2043,77.598,67,1
orz300d,193,1643,560,5847,3384,78.3675,57,1
orz300d,194,1032,833,6904,3086,77.8701,71,1
orz300d,195,1687,922,6834,2252,76.6274,71,1
orz300d,196,2188,599,6942,1655,79.4975,66,1
orz300d,197,1511,611,5283,3280,79.2132,74,1
orz300d,198,559,368,7324,2879,78.3137,76,1
orz300d,199,255,152,3776,676,78,79,1
orz300d,200,518,273,5296,1623,80.2548,68,1
orz300d,201,593,324,5902,1343,83.8701,77,1
orz300d,202,1643,602,7296,3314,80.2548,68,1
orz300d,203,1719,681,5174,1495,81.6102,59,1
orz300d,204,1019,397,5808,2161,80.1249,60,1
orz300d,205,1805,836,6620,2180,82.5685,67,1
orz300d,206,3602,477,6465,2415,80.6274,75,1
orz300d,207,647,352,5135,1639,80.2965,61,1
orz300d,208,2178,681,5439,2071,81.4975,68,1
orz300d,209,1232,356,10021,4533,81.9828,66,1
orz300d,210,485,449,4100,1345,86.799,82,1
orz300d,211,1155,378,8477,3091,87.7107,68,1
