map,scenid,total,20move,distance,path_size,hLevel
den401d,0,206,176,2,3,1
den401d,1,274,250,3.82843,4,1
den401d,2,272,249,3.41421,4,1
den401d,3,301,283,2.82843,3,1
den401d,4,202,204,2.82843,3,1
den401d,5,269,258,3.41421,4,1
den401d,6,182,166,1,2,1
den401d,7,281,280,2.41421,3,1
den401d,8,135,144,3,4,1
den401d,9,232,234,2.41421,3,1
den401d,10,278,263,5.24264,5,1
den401d,11,262,245,5.41421,6,1
den401d,12,409,357,7.24264,7,1
den401d,13,187,178,4.24264,4,1
den401d,14,224,238,7.41421,8,1
den401d,15,286,262,4.24264,4,1
den401d,16,127,122,5,6,1
den401d,17,557,567,7.07107,6,1
den401d,18,286,272,6.41421,7,1
den401d,19,255,271,4.41421,5,1
den401d,20,228,249,11.4142,12,1
den401d,21,281,246,9.24264,9,1
den401d,22,214,237,8.24264,8,1
den401d,23,246,274,8.65685,8,1
den401d,24,416,399,9.24264,9,1
den401d,25,269,242,11,12,1
den401d,26,458,406,11.4853,10,1
den401d,27,213,202,10.0711,9,1
den401d,28,239,207,10.8284,11,1
den401d,29,239,237,8.41421,9,1
den401d,30,537,486,13.6569,13,1
den401d,31,414,399,12.7279,10,1
den401d,32,430,417,15.6569,15,1
den401d,33,417,425,15.4853,14,1
den401d,34,246,252,12.2426,12,1
den401d,35,224,225,12.8284,13,1
den401d,36,450,433,13.3137,11,1
den401d,37,362,376,14.6569,14,1
den401d,38,475,478,13.6569,13,1
den401d,39,318,320,14.6569,14,1
den401d,40,782,746,19.4853,18,1
den401d,41,356,372,16.2426,16,1
den401d,42,682,704,18.1421,15,1
den401d,43,643,635,16.0711,15,1
den401d,44,635,618,17.3137,15,1
den401d,45,557,570,16.8995,15,1
den401d,46,273,275,19.8284,20,1
den401d,47,431,438,19.4853,18,1
den401d,48,485,483,17.7279,15,1
den401d,49,473,459,16.0711,15,1
den401d,50,120,140,22,23,1
den401d,51,380,376,23.3137,21,1
den401d,52,321,260,23.8995,22,1
den401d,53,298,296,20.0711,19,1
den401d,54,704,682,21.7279,19,1
den401d,55,455,448,21.7279,19,1
den401d,56,504,457,20.4853,19,1
den401d,57,771,769,21.5563,18,1
den401d,58,583,541,21.0711,20,1
den401d,59,439,430,21.6569,21,1
den401d,60,1023,996,25.799,21,1
den401d,61,529,339,24.6569,24,1
den401d,62,817,795,26.3137,24,1
den401d,63,387,358,25.2426,25,1
den401d,64,609,566,24.8995,23,1
den401d,65,828,727,27.3848,23,1
den401d,66,398,384,26.4142,27,1
den401d,67,719,653,26.2132,21,1
den401d,68,696,717,27.3848,23,1
den401d,69,236,225,26.4142,27,1
den401d,70,962,681,30.799,26,1
den401d,71,824,655,30.6569,30,1
den401d,72,239,227,30.4142,31,1
den401d,73,776,563,31.4853,30,1
den401d,74,601,583,31.7279,29,1
den401d,75,308,303,28.7279,26,1
den401d,76,378,364,31.1421,28,1
den401d,77,603,396,31.799,27,1
den401d,78,488,484,31.0711,30,1
den401d,79,597,593,28.0711,27,1
den401d,80,131,118,34,35,1
den401d,81,432,333,34.6569,34,1
den401d,82,827,458,33.8995,32,1
den401d,83,735,661,33.2132,28,1
den401d,84,399,407,34.8995,33,1
den401d,85,407,409,34.2426,34,1
den401d,86,933,643,33.799,29,1
den401d,87,750,602,32.4853,31,1
den401d,88,572,557,32.7279,30,1
den401d,89,774,727,32.6274,27,1
den401d,90,1102,770,37.2843,30,1
den401d,91,566,533,36.4853,35,1
den401d,92,368,361,39.2426,39,1
den401d,93,736,457,38.799,34,1
den401d,94,417,381,39.4142,40,1
den401d,95,803,710,39.3137,37,1
den401d,96,594,421,39.4853,38,1
den401d,97,744,502,37.7279,35,1
den401d,98,142,124,38,39,1
den401d,99,744,512,39.4853,38,1
den401d,100,884,682,40.9411,32,1
den401d,101,1044,639,40.0416,34,1
den401d,102,663,532,40.7279,38,1
den401d,103,959,580,43.6274,38,1
den401d,104,718,546,43.1127,35,1
den401d,105,688,418,41.7279,39,1
den401d,106,543,279,43.3137,41,1
den401d,107,371,372,42.4142,43,1
den401d,108,1018,646,41.3553,32,1
den401d,109,416,405,40.2426,40,1
den401d,110,571,461,46.8701,40,1
den401d,111,846,359,44.799,40,1
den401d,112,704,484,44.2132,39,1
den401d,113,663,204,44.3137,42,1
den401d,114,748,326,44.2132,39,1
den401d,115,1252,722,46.0416,40,1
den401d,116,508,575,46.4853,45,1
den401d,117,940,448,47.7279,45,1
den401d,118,966,670,47.9706,44,1
den401d,119,651,317,44.7279,42,1
den401d,120,820,261,51.9706,48,1
den401d,121,1145,562,50.0416,44,1
den401d,122,1080,463,48.1127,40,1
den401d,123,564,133,50.0711,49,1
den401d,124,527,474,48.1421,45,1
den401d,125,778,419,48.0416,42,1
den401d,126,551,632,51.3137,49,1
den401d,127,889,437,48.4558,42,1
den401d,128,798,444,51.7696,42,1
den401d,129,298,316,48.2426,48,1
den401d,130,1166,487,52.6274,47,1
den401d,131,996,440,54.4558,48,1
den401d,132,535,326,53.0711,52,1
den401d,133,774,412,55.3848,51,1
den401d,134,875,471,52.8701,46,1
den401d,135,1088,616,52.9706,49,1
den401d,136,961,491,55.6985,48,1
den401d,137,1081,526,54.6274,49,1
den401d,138,1421,844,53.1838,43,1
den401d,139,1119,759,52.5269,44,1
den401d,140,566,489,57.4853,56,1
den401d,141,579,422,57.7279,55,1
den401d,142,930,485,56.0416,50,1
den401d,143,938,790,58.4558,52,1
den401d,144,633,324,58.5563,55,1
den401d,145,915,418,56.4558,50,1
den401d,146,423,413,58.2426,58,1
