map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
den204d,0,174,154,165,150,1,2,0
den204d,1,146,153,113,126,1,2,0
den204d,2,233,231,164,188,2.41421,3,0
den204d,3,196,204,184,178,3.41421,4,0
den204d,4,63,55,60,60,0,0,0
den204d,5,276,267,250,253,3.82843,4,0
den204d,6,140,137,245,253,3,4,0
den204d,7,232,235,177,208,3.41421,4,0
den204d,8,182,181,117,116,1.41421,2,0
den204d,9,181,172,183,185,2,3,0
den204d,10,251,244,372,303,5.82843,6,0
den204d,11,279,263,280,236,5.24264,5,0
den204d,12,260,246,319,291,4.82843,5,0
den204d,13,205,213,437,468,7.82843,8,0
den204d,14,353,334,339,359,5.82843,6,0
den204d,15,231,233,372,393,7.24264,7,0
den204d,16,348,331,405,405,7.41421,8,0
den204d,17,230,211,277,319,5.82843,6,0
den204d,18,312,309,315,337,5.82843,6,0
den204d,19,439,401,259,226,5.24264,5,0
den204d,20,399,366,471,510,9.65685,9,0
den204d,21,439,423,550,559,10.2426,10,0
den204d,22,264,232,413,462,8.82843,9,0
den204d,23,332,333,441,472,8.41421,9,0
den204d,24,333,308,592,613,11.4142,12,0
den204d,25,381,361,478,446,9.07107,8,0
den204d,26,278,249,443,417,9.82843,10,0
den204d,27,244,240,506,540,9.65685,9,0
den204d,28,454,400,443,427,9.48528,8,0
den204d,29,538,503,465,433,9.48528,8,0
den204d,30,327,316,441,476,12.6569,12,0
den204d,31,360,360,626,647,12.8284,13,0
den204d,32,505,489,744,743,14.6569,14,0
den204d,33,473,439,568,557,12.0711,11,0
den204d,34,526,541,677,681,15.4853,14,0
den204d,35,398,390,629,583,12.8995,11,0
den204d,36,317,333,662,666,14.0711,13,0
den204d,37,533,501,644,612,15.5563,12,0
den204d,38,122,123,580,614,12,13,0
den204d,39,338,315,689,665,13.4142,14,0
den204d,40,150,138,772,780,18,19,0
den204d,41,371,366,632,669,17.1421,14,0
den204d,42,574,528,808,871,19.5563,16,0
den204d,43,538,507,758,725,16.4853,15,0
den204d,44,493,470,832,852,18.6569,18,0
den204d,45,207,215,720,743,16.4142,17,0
den204d,46,360,356,816,830,18.4853,17,0
den204d,47,538,484,943,843,19.4853,18,0
den204d,48,410,375,892,945,19.6569,19,0
den204d,49,421,404,961,1018,19.8284,20,0
den204d,50,806,740,1007,1052,23.1421,20,0
den204d,51,560,537,1122,1074,22.8995,21,0
den204d,52,489,461,878,853,20.5563,17,0
