map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
brc999d,0,487,403,310,360,3.82843,4,0
brc999d,1,223,218,414,384,3,4,0
brc999d,2,220,201,272,284,2,3,0
brc999d,3,307,313,393,327,3.82843,4,0
brc999d,4,469,454,273,439,3.41421,4,0
brc999d,5,201,256,353,334,3,4,0
brc999d,6,169,191,287,279,2,3,0
brc999d,7,352,370,236,212,2.41421,3,0
brc999d,8,249,242,172,259,1.41421,2,0
brc999d,9,326,416,410,345,3.82843,4,0
brc999d,10,279,280,437,381,4.41421,5,0
brc999d,11,564,657,450,399,5.24264,5,0
brc999d,12,242,249,530,511,5.65685,5,0
brc999d,13,318,326,452,449,6.65685,6,0
brc999d,14,652,633,688,693,7.82843,8,0
brc999d,15,400,376,593,580,6.24264,6,0
brc999d,16,431,415,879,742,7.82843,8,0
brc999d,17,471,472,490,584,6.65685,6,0
brc999d,18,286,263,427,456,5.41421,6,0
brc999d,19,313,313,326,375,4.24264,4,0
brc999d,20,342,314,731,700,8.41421,9,0
brc999d,21,341,366,806,764,9.48528,8,0
brc999d,22,366,315,1317,987,11.4142,12,0
brc999d,23,289,281,781,754,8.65685,8,0
brc999d,24,422,454,588,555,8.07107,7,0
brc999d,25,327,324,878,601,9.82843,10,0
brc999d,26,502,492,724,750,8.24264,8,0
brc999d,27,309,360,883,953,11.2426,11,0
brc999d,28,679,594,844,649,10.0711,9,0
brc999d,29,344,330,699,829,9.65685,9,0
brc999d,30,411,453,1047,920,13.4142,14,0
brc999d,31,399,423,1142,1313,12.4142,13,0
brc999d,32,713,747,1242,1263,15.1421,12,0
brc999d,33,468,376,1420,1365,12.6569,12,0
brc999d,34,533,486,1268,1218,15.0711,14,0
brc999d,35,360,351,1252,903,12.6569,12,0
brc999d,36,318,321,1285,1028,15.2426,15,0
brc999d,37,242,261,1135,974,13,14,0
brc999d,38,415,434,1144,1270,14.7279,12,0
brc999d,39,450,477,1533,1157,15.3137,13,0
brc999d,40,534,453,1596,1292,18.6569,18,0
brc999d,41,350,371,1514,1615,16.7279,14,0
brc999d,42,882,817,1570,1381,18.4853,17,0
brc999d,43,276,267,1347,1381,19,20,0
brc999d,44,543,574,1540,1202,17.7279,15,0
brc999d,45,623,577,1584,1277,18.5563,15,0
brc999d,46,366,335,1830,1721,19.0711,18,0
brc999d,47,310,288,1417,1114,18.8995,17,0
brc999d,48,312,302,1233,1012,16.0711,15,0
brc999d,49,574,580,1353,1227,17.9706,14,0
brc999d,50,559,678,1707,1594,22.5563,19,0
brc999d,51,821,752,1842,1682,20.799,16,0
brc999d,52,852,792,1810,1785,21.3848,17,0
brc999d,53,842,782,1663,1502,20.9706,17,0
brc999d,54,461,530,1522,1602,22.2132,17,0
brc999d,55,846,859,1879,1963,21.5563,18,0
brc999d,56,368,371,2169,1669,20.6569,20,0
brc999d,57,589,631,1741,1441,23.4853,22,0
brc999d,58,999,1010,1682,1625,20.9706,17,0
brc999d,59,315,338,1694,1481,23.0711,22,0
brc999d,60,687,706,1852,1664,24.2132,19,0
brc999d,61,350,393,2525,2126,26.6569,26,0
brc999d,62,448,433,1670,1706,24.5563,21,0
brc999d,63,207,215,1987,1131,27,28,0
brc999d,64,817,829,2424,2137,26.799,22,0
brc999d,65,513,477,2113,1761,26.799,22,0
brc999d,66,277,277,1745,1327,25.8995,24,0
brc999d,67,602,691,2155,2039,24.5563,21,0
brc999d,68,644,712,1856,1454,25.3137,23,0
brc999d,69,750,489,2622,1664,26.8995,25,0
brc999d,70,311,310,1918,1266,29.8284,30,0
