map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
rmtst01,0,203,174,234,218,2,3,0
rmtst01,1,203,203,129,119,1.41421,2,0
rmtst01,2,145,154,261,201,3,4,0
rmtst01,3,151,164,229,186,3,4,0
rmtst01,4,280,297,201,181,2.41421,3,0
rmtst01,5,302,266,289,268,3.82843,4,0
rmtst01,6,65,64,69,71,0,0,0
rmtst01,7,217,190,245,225,2.82843,3,0
rmtst01,8,299,251,292,306,3.82843,4,0
rmtst01,9,158,145,111,122,1,2,0
rmtst01,10,497,482,437,438,7.65685,7,0
rmtst01,11,313,296,313,333,4.41421,5,0
rmtst01,12,549,491,572,501,7.65685,7,0
rmtst01,13,257,248,234,266,4.41421,5,0
rmtst01,14,272,281,442,418,7.24264,7,0
rmtst01,15,285,255,404,434,5.41421,6,0
rmtst01,16,293,299,612,484,7.65685,7,0
rmtst01,17,181,181,357,349,7.07107,6,0
rmtst01,18,532,502,393,416,7.82843,8,0
rmtst01,19,276,260,307,271,4.82843,5,0
rmtst01,20,245,260,570,529,11.0711,10,0
rmtst01,21,265,248,530,471,9.41421,10,0
rmtst01,22,246,245,492,496,10.2426,10,0
rmtst01,23,390,389,682,610,10.8995,9,0
rmtst01,24,284,293,586,608,10.6569,10,0
rmtst01,25,419,382,538,519,11.3137,9,0
rmtst01,26,392,372,697,741,11.8284,12,0
rmtst01,27,276,272,486,507,9.24264,9,0
rmtst01,28,140,134,469,499,9,10,0
rmtst01,29,178,169,639,592,8,9,0
rmtst01,30,413,403,474,515,14.2426,14,0
rmtst01,31,655,645,711,731,15.3137,13,0
rmtst01,32,503,451,872,883,14.7279,12,0
rmtst01,33,173,165,751,732,13,14,0
rmtst01,34,345,295,762,775,13.0711,12,0
rmtst01,35,492,479,450,508,14.6569,14,0
rmtst01,36,340,310,619,660,12.0711,11,0
rmtst01,37,168,154,701,648,13,14,0
rmtst01,38,472,463,1060,913,15.7279,13,0
rmtst01,39,548,519,855,722,14.0711,13,0
rmtst01,40,130,150,873,711,19,20,0
rmtst01,41,385,363,1062,1010,18.6569,18,0
rmtst01,42,781,742,1115,1134,19.4853,18,0
rmtst01,43,411,416,998,857,19.1421,16,0
rmtst01,44,260,283,1024,1044,18.1421,15,0
rmtst01,45,241,220,669,639,18.2426,18,0
rmtst01,46,563,549,947,962,17.3137,15,0
rmtst01,47,411,415,777,777,18.1421,15,0
rmtst01,48,579,516,901,855,16.0711,15,0
rmtst01,49,290,296,981,798,16.0711,15,0
rmtst01,50,554,543,1238,1158,22.0711,21,0
rmtst01,51,462,462,971,1002,21.1421,18,0
rmtst01,52,391,397,1183,814,23.2426,23,0
rmtst01,53,341,334,1425,1208,21.3137,19,0
rmtst01,54,250,241,1341,1171,21.2426,21,0
rmtst01,55,690,674,1035,998,23.2426,23,0
rmtst01,56,350,338,1101,1048,21.4853,20,0
rmtst01,57,705,688,1035,1046,22.4853,21,0
rmtst01,58,406,355,1090,985,20.5563,17,0
rmtst01,59,770,714,1142,1164,21.3848,17,0
rmtst01,60,549,516,1421,1318,26.0711,25,0
rmtst01,61,253,246,1623,1372,25.6569,25,0
