map,scenid,total-src,20move-src,distance,path_size,hLevel
arena,0,81,82,0,0,1
arena,1,122,120,0,0,1
arena,2,146,155,0,0,1
arena,3,153,164,0,0,1
arena,4,143,137,0,0,1
arena,5,120,110,0,0,1
arena,6,74,71,0,0,1
arena,7,92,90,0,0,1
arena,8,109,109,0,0,1
arena,9,121,122,0,0,1
arena,10,218,205,0,0,1
arena,11,276,257,0,0,1
arena,12,197,193,0,0,1
arena,13,166,165,0,0,1
arena,14,154,153,0,0,1
arena,15,197,211,0,0,1
arena,16,199,208,0,0,1
arena,17,200,214,0,0,1
arena,18,136,148,0,0,1
arena,19,149,154,0,0,1
arena,20,193,193,0,0,1
arena,21,325,301,0,0,1
arena,22,315,293,0,0,1
arena,23,283,265,0,0,1
arena,24,167,169,0,0,1
arena,25,141,158,0,0,1
arena,26,243,235,0,0,1
arena,27,219,236,0,0,1
arena,28,207,207,0,0,1
arena,29,194,191,0,0,1
arena,30,284,283,0,0,1
arena,31,242,255,0,0,1
arena,32,253,256,0,0,1
arena,33,238,236,0,0,1
arena,34,252,242,0,0,1
arena,35,257,260,0,0,1
arena,36,307,295,0,0,1
arena,37,235,222,0,0,1
arena,38,235,232,0,0,1
arena,39,270,288,0,0,1
arena,40,362,356,0,0,1
arena,41,413,373,0,0,1
arena,42,311,305,0,0,1
arena,43,342,322,0,0,1
arena,44,318,310,0,0,1
arena,45,350,340,0,0,1
arena,46,280,289,0,0,1
arena,47,287,282,0,0,1
arena,48,394,385,0,0,1
arena,49,370,350,0,0,1
arena,50,370,360,0,0,1
arena,51,496,502,0,0,1
arena,52,570,595,0,0,1
arena,53,640,629,0,0,1
arena,54,463,394,0,0,1
arena,55,359,362,0,0,1
arena,56,539,500,0,0,1
arena,57,671,575,0,0,1
arena,58,641,563,0,0,1
arena,59,390,379,0,0,1
arena,60,533,518,0,0,1
arena,61,435,359,0,0,1
arena,62,443,406,0,0,1
arena,63,584,531,0,0,1
arena,64,520,540,0,0,1
arena,65,741,648,0,0,1
arena,66,579,461,0,0,1
arena,67,585,443,0,0,1
arena,68,564,521,0,0,1
arena,69,694,571,0,0,1
arena,70,541,437,0,0,1
arena,71,643,552,0,0,1
arena,72,743,470,0,0,1
arena,73,578,397,0,0,1
arena,74,464,375,0,0,1
arena,75,959,600,0,0,1
arena,76,562,385,0,0,1
arena,77,830,534,0,0,1
arena,78,1052,679,0,0,1
arena,79,755,462,0,0,1
arena,80,812,546,0,0,1
arena,81,635,504,0,0,1
arena,82,892,510,0,0,1
arena,83,746,401,0,0,1
arena,84,640,400,0,0,1
arena,85,653,477,0,0,1
arena,86,671,405,0,0,1
arena,87,689,451,0,0,1
arena,88,552,379,0,0,1
arena,89,832,564,0,0,1
arena,90,953,469,0,0,1
arena,91,713,403,0,0,1
arena,92,651,391,0,0,1
arena,93,688,525,0,0,1
arena,94,814,567,0,0,1
arena,95,1162,554,0,0,1
arena,96,964,351,0,0,1
arena,97,970,502,0,0,1
arena,98,918,361,0,0,1
arena,99,601,381,0,0,1
arena,100,755,387,0,0,1
arena,101,842,439,0,0,1
arena,102,722,362,0,0,1
arena,103,655,391,0,0,1
arena,104,1084,594,0,0,1
arena,105,934,522,0,0,1
arena,106,689,453,0,0,1
arena,107,760,506,0,0,1
arena,108,845,466,0,0,1
arena,109,862,596,0,0,1
arena,110,611,381,0,0,1
arena,111,1491,595,0,0,1
arena,112,847,365,0,0,1
arena,113,1394,706,0,0,1
arena,114,1296,504,0,0,1
arena,115,991,331,0,0,1
arena,116,795,427,0,0,1
arena,117,845,454,0,0,1
arena,118,623,361,0,0,1
arena,119,1013,522,0,0,1
arena,120,862,540,0,0,1
arena,121,914,512,0,0,1
arena,122,611,352,0,0,1
arena,123,1044,603,0,0,1
arena,124,1013,528,0,0,1
arena,125,1023,347,0,0,1
arena,126,917,492,0,0,1
arena,127,1267,494,0,0,1
arena,128,1057,499,0,0,1
arena,129,1089,437,0,0,1
arena,130,982,465,0,0,1
arena,131,1037,454,0,0,1
arena,132,933,446,0,0,1
arena,133,852,369,0,0,1
arena,134,1139,477,0,0,1
arena,135,810,447,0,0,1
arena,136,1197,413,0,0,1
arena,137,1283,518,0,0,1
arena,138,857,410,0,0,1
arena,139,880,432,0,0,1
arena,140,1030,407,0,0,1
arena,141,1061,497,0,0,1
arena,142,1346,579,0,0,1
arena,143,1108,464,0,0,1
arena,144,906,370,0,0,1
arena,145,1418,572,0,0,1
arena,146,885,406,0,0,1
arena,147,1243,559,0,0,1
arena,148,1109,558,0,0,1
arena,149,1001,414,0,0,1
arena,150,990,541,0,0,1
arena,151,1382,553,0,0,1
arena,152,1023,419,0,0,1
arena,153,1054,539,0,0,1
arena,154,975,511,0,0,1
arena,155,1158,523,0,0,1
arena,156,869,414,0,0,1
arena,157,1416,593,0,0,1
arena,158,1127,554,0,0,1
arena,159,883,364,0,0,1
