map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
orz107d,0,214,199,164,184,3.41421,4,0
orz107d,1,115,117,89,86,1,2,0
orz107d,2,200,195,134,171,3.41421,4,0
orz107d,3,130,139,173,172,3,4,0
orz107d,4,190,197,125,138,3.41421,4,0
orz107d,5,185,182,121,151,3.82843,4,0
orz107d,6,177,188,120,139,3.41421,4,0
orz107d,7,174,189,171,158,3.82843,4,0
orz107d,8,164,183,141,135,3.41421,4,0
orz107d,9,141,163,147,160,3.82843,4,0
orz107d,10,242,246,201,248,7.65685,7,0
orz107d,11,161,156,157,178,4,5,0
orz107d,12,190,186,258,289,6.41421,7,0
orz107d,13,189,193,187,246,6.24264,6,0
orz107d,14,197,189,206,254,6.41421,7,0
orz107d,15,128,113,221,221,5,6,0
orz107d,16,212,191,205,241,6.65685,6,0
orz107d,17,97,117,170,206,5,6,0
orz107d,18,113,112,248,198,7,8,0
orz107d,19,196,182,153,162,4.41421,5,0
orz107d,20,176,163,259,284,10.8995,9,0
orz107d,21,247,238,225,276,8.41421,9,0
orz107d,22,219,210,235,300,9.07107,8,0
orz107d,23,145,147,197,244,9.89949,8,0
orz107d,24,112,106,285,332,9,10,0
orz107d,25,200,199,280,291,9.07107,8,0
orz107d,26,247,239,275,322,10.8284,11,0
orz107d,27,105,94,302,280,9,10,0
orz107d,28,161,156,237,285,9.41421,10,0
orz107d,29,348,303,379,441,10.6569,10,0
orz107d,30,360,381,403,427,13.4853,12,0
orz107d,31,397,388,466,541,15.0711,14,0
orz107d,32,206,196,291,347,13.6569,13,0
orz107d,33,292,283,366,429,12.8284,13,0
orz107d,34,239,236,470,530,15.4142,16,0
orz107d,35,309,327,368,430,14.0711,13,0
orz107d,36,246,251,490,488,15.4853,14,0
orz107d,37,268,253,326,338,13.4142,14,0
orz107d,38,349,332,299,333,15.1421,12,0
orz107d,39,189,204,403,459,14.2426,14,0
orz107d,40,454,406,487,601,19.6569,19,0
orz107d,41,280,278,560,682,19.4142,20,0
orz107d,42,267,263,377,514,19.2426,19,0
orz107d,43,321,288,408,516,17.6569,17,0
orz107d,44,339,323,458,509,16.0711,15,0
orz107d,45,353,307,284,322,16.2426,16,0
orz107d,46,360,354,361,477,16.3137,14,0
orz107d,47,351,328,432,516,19.2426,19,0
orz107d,48,242,244,323,434,16.4853,15,0
orz107d,49,280,278,419,537,17.8284,18,0
orz107d,50,293,298,609,708,22.0711,21,0
orz107d,51,311,242,455,486,23.8995,22,0
orz107d,52,447,422,689,696,22.1421,19,0
orz107d,53,259,278,570,568,23.6569,23,0
orz107d,54,243,208,449,484,21.8284,22,0
orz107d,55,251,259,613,715,21.6569,21,0
orz107d,56,177,161,493,569,22,23,0
orz107d,57,200,175,494,543,22.2426,22,0
orz107d,58,244,242,493,632,20.6569,20,0
orz107d,59,446,435,532,581,23.8995,22,0
orz107d,60,186,199,685,746,26.2426,26,0
orz107d,61,343,322,500,600,26.2132,21,0
orz107d,62,481,411,530,630,25.3137,23,0
orz107d,63,398,286,542,534,27.3137,25,0
orz107d,64,184,165,578,682,24.4142,25,0
orz107d,65,223,239,627,537,27.6569,27,0
orz107d,66,314,313,484,592,25.0711,24,0
orz107d,67,223,221,429,417,25.6569,25,0
orz107d,68,404,316,460,537,26.799,22,0
orz107d,69,262,264,535,700,24.0711,23,0
orz107d,70,402,257,571,583,30.1421,27,0
orz107d,71,379,406,676,715,29.6569,29,0
orz107d,72,352,281,521,521,31.1421,28,0
orz107d,73,261,245,567,602,30.0711,29,0
orz107d,74,352,211,577,565,30.0711,29,0
orz107d,75,323,327,676,516,28.6569,28,0
orz107d,76,406,309,455,523,28.1421,25,0
orz107d,77,476,475,576,713,28.3137,26,0
orz107d,78,396,331,533,519,31.5563,28,0
orz107d,79,390,320,512,602,28.3848,24,0
orz107d,80,529,365,694,553,35.1421,32,0
orz107d,81,299,172,593,456,32.0711,31,0
orz107d,82,346,358,719,559,32.3137,30,0
orz107d,83,416,380,755,599,35.3137,33,0
orz107d,84,362,383,601,535,32.4853,31,0
orz107d,85,445,212,677,494,34.7279,32,0
orz107d,86,353,307,593,563,32.799,28,0
orz107d,87,375,190,607,413,35.3137,33,0
orz107d,88,435,185,614,388,34.7279,32,0
orz107d,89,316,318,566,534,32.0711,31,0
orz107d,90,190,197,781,574,36.4853,35,0
orz107d,91,379,162,563,390,36.7279,34,0
orz107d,92,455,326,713,606,36.0416,30,0
orz107d,93,273,270,1053,744,37.2426,37,0
orz107d,94,364,173,719,415,38.8995,37,0
orz107d,95,374,178,627,409,37.8995,36,0
orz107d,96,304,195,624,537,39.799,35,0
orz107d,97,444,210,893,500,38.4853,37,0
orz107d,98,356,359,670,468,37.9706,34,0
orz107d,99,317,245,698,460,36.5563,33,0
