map,scenid,total-src,20move-src,distance,path_size,hLevel
random512-10-0,0,685,835,0,0,0
random512-10-0,1,80,68,0,0,0
random512-10-0,2,654,681,0,0,0
random512-10-0,3,963,1139,0,0,0
random512-10-0,4,65,73,0,0,0
random512-10-0,5,648,701,0,0,0
random512-10-0,6,65,120,0,0,0
random512-10-0,7,707,936,0,0,0
random512-10-0,8,1028,1044,0,0,0
random512-10-0,9,706,644,0,0,0
random512-10-0,10,1855,1760,0,0,0
random512-10-0,11,1196,1772,0,0,0
random512-10-0,12,1509,1767,0,0,0
random512-10-0,13,642,1047,0,0,0
random512-10-0,14,1466,1443,0,0,0
random512-10-0,15,1300,1485,0,0,0
random512-10-0,16,1559,2091,0,0,0
random512-10-0,17,1627,1595,0,0,0
random512-10-0,18,1326,1428,0,0,0
random512-10-0,19,939,1131,0,0,0
random512-10-0,20,1571,1860,0,0,0
random512-10-0,21,1545,1857,0,0,0
random512-10-0,22,1599,1786,0,0,0
random512-10-0,23,1472,2065,0,0,0
random512-10-0,24,2105,2886,0,0,0
random512-10-0,25,2527,2952,0,0,0
random512-10-0,26,1837,2100,0,0,0
random512-10-0,27,1354,1551,0,0,0
random512-10-0,28,1746,1856,0,0,0
random512-10-0,29,1895,2213,0,0,0
random512-10-0,30,2548,3470,0,0,0
random512-10-0,31,3210,3657,0,0,0
random512-10-0,32,2058,2226,0,0,0
random512-10-0,33,2745,3546,0,0,0
random512-10-0,34,2792,3324,0,0,0
random512-10-0,35,3624,3835,0,0,0
random512-10-0,36,3551,4503,0,0,0
random512-10-0,37,1974,2440,0,0,0
random512-10-0,38,2416,3230,0,0,0
random512-10-0,39,2108,2480,0,0,0
random512-10-0,40,3203,3739,0,0,0
random512-10-0,41,2966,3331,0,0,0
random512-10-0,42,1734,2604,0,0,0
random512-10-0,43,3579,4306,0,0,0
random512-10-0,44,3712,4120,0,0,0
random512-10-0,45,4093,4935,0,0,0
random512-10-0,46,3617,4895,0,0,0
random512-10-0,47,3035,4300,0,0,0
random512-10-0,48,3394,3325,0,0,0
random512-10-0,49,3713,3978,0,0,0
random512-10-0,50,5191,6264,0,0,0
random512-10-0,51,4050,3912,0,0,0
random512-10-0,52,4831,5577,0,0,0
random512-10-0,53,3141,3691,0,0,0
random512-10-0,54,3251,3704,0,0,0
random512-10-0,55,3128,3714,0,0,0
random512-10-0,56,3590,4140,0,0,0
random512-10-0,57,3815,4248,0,0,0
random512-10-0,58,5406,5699,0,0,0
random512-10-0,59,2563,2648,0,0,0
random512-10-0,60,5532,4937,0,0,0
random512-10-0,61,4331,4448,0,0,0
random512-10-0,62,5337,5900,0,0,0
random512-10-0,63,4188,4074,0,0,0
random512-10-0,64,4589,3959,0,0,0
random512-10-0,65,3933,4694,0,0,0
random512-10-0,66,5669,6609,0,0,0
random512-10-0,67,5262,5814,0,0,0
random512-10-0,68,5212,5024,0,0,0
random512-10-0,69,5371,6412,0,0,0
random512-10-0,70,5842,5113,0,0,0
random512-10-0,71,4492,4106,0,0,0
random512-10-0,72,6478,6056,0,0,0
random512-10-0,73,5812,5651,0,0,0
random512-10-0,74,5548,4605,0,0,0
random512-10-0,75,4681,3358,0,0,0
random512-10-0,76,4933,4493,0,0,0
random512-10-0,77,6620,6747,0,0,0
random512-10-0,78,5470,4492,0,0,0
random512-10-0,79,4921,5246,0,0,0
random512-10-0,80,5267,4258,0,0,0
random512-10-0,81,5578,4889,0,0,0
random512-10-0,82,6455,4111,0,0,0
random512-10-0,83,5224,5535,0,0,0
random512-10-0,84,7593,6899,0,0,0
random512-10-0,85,5849,4571,0,0,0
random512-10-0,86,5002,4140,0,0,0
random512-10-0,87,4757,4470,0,0,0
random512-10-0,88,5504,5050,0,0,0
random512-10-0,89,6262,6190,0,0,0
random512-10-0,90,5710,4457,0,0,0
random512-10-0,91,6951,4354,0,0,0
random512-10-0,92,6697,5746,0,0,0
random512-10-0,93,5765,4692,0,0,0
random512-10-0,94,7392,5326,0,0,0
random512-10-0,95,8542,6037,0,0,0
random512-10-0,96,6292,4678,0,0,0
random512-10-0,97,8811,5932,0,0,0
random512-10-0,98,6360,5295,0,0,0
random512-10-0,99,6790,4249,0,0,0
random512-10-0,100,9466,5258,0,0,0
random512-10-0,101,6240,4498,0,0,0
random512-10-0,102,7807,5343,0,0,0
random512-10-0,103,10364,6900,0,0,0
random512-10-0,104,8339,6584,0,0,0
random512-10-0,105,7761,6387,0,0,0
random512-10-0,106,7884,4474,0,0,0
random512-10-0,107,7977,4924,0,0,0
random512-10-0,108,6283,4425,0,0,0
random512-10-0,109,7314,4341,0,0,0
random512-10-0,110,7507,5224,0,0,0
random512-10-0,111,7462,4411,0,0,0
random512-10-0,112,9848,6992,0,0,0
random512-10-0,113,9061,5260,0,0,0
random512-10-0,114,7267,3891,0,0,0
random512-10-0,115,8983,5152,0,0,0
random512-10-0,116,8352,4501,0,0,0
random512-10-0,117,9827,5957,0,0,0
random512-10-0,118,10564,7664,0,0,0
random512-10-0,119,8752,5631,0,0,0
random512-10-0,120,10958,5215,0,0,0
random512-10-0,121,7859,4554,0,0,0
random512-10-0,122,9876,5305,0,0,0
random512-10-0,123,5892,3994,0,0,0
random512-10-0,124,9105,4107,0,0,0
random512-10-0,125,10336,6009,0,0,0
random512-10-0,126,9086,5057,0,0,0
random512-10-0,127,8496,4949,0,0,0
random512-10-0,128,8596,4165,0,0,0
random512-10-0,129,7732,4310,0,0,0
random512-10-0,130,8089,3812,0,0,0
random512-10-0,131,9909,4702,0,0,0
random512-10-0,132,8510,4644,0,0,0
random512-10-0,133,13120,5728,0,0,0
random512-10-0,134,7914,4998,0,0,0
