map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
hrt201d,0,372,313,415,474,3.82843,4,0
hrt201d,1,240,248,147,159,2.41421,3,0
hrt201d,2,296,285,314,370,3.41421,4,0
hrt201d,3,286,276,172,207,2.41421,3,0
hrt201d,4,272,300,333,252,3.82843,4,0
hrt201d,5,187,194,281,279,3,4,0
hrt201d,6,188,164,282,326,3,4,0
hrt201d,7,199,221,163,121,1.41421,2,0
hrt201d,8,247,248,402,340,3.41421,4,0
hrt201d,9,67,60,60,52,0,0,0
hrt201d,10,385,369,386,502,7.65685,7,0
hrt201d,11,201,181,709,621,7.07107,6,0
hrt201d,12,458,416,520,585,7.82843,8,0
hrt201d,13,359,370,260,299,5.24264,5,0
hrt201d,14,254,274,473,609,6.41421,7,0
hrt201d,15,480,429,553,669,6.65685,6,0
hrt201d,16,336,324,638,608,5.82843,6,0
hrt201d,17,305,326,561,603,5.41421,6,0
hrt201d,18,367,343,398,393,6.24264,6,0
hrt201d,19,437,436,445,488,7.82843,8,0
hrt201d,20,285,288,572,554,9.41421,10,0
hrt201d,21,256,274,1044,870,11.6569,11,0
hrt201d,22,420,405,904,691,11.4853,10,0
hrt201d,23,153,157,628,653,8,9,0
hrt201d,24,492,476,524,516,8.82843,9,0
hrt201d,25,642,602,666,719,10.0711,9,0
hrt201d,26,270,276,417,477,9.82843,10,0
hrt201d,27,283,305,801,950,10.4142,11,0
hrt201d,28,158,171,855,573,10,11,0
hrt201d,29,316,330,907,646,11.8995,10,0
hrt201d,30,678,642,837,866,13.4853,12,0
hrt201d,31,324,348,961,890,14.0711,13,0
hrt201d,32,675,634,829,893,13.0711,12,0
hrt201d,33,523,554,1095,1041,15.8995,14,0
hrt201d,34,596,635,1161,1102,13.8995,12,0
hrt201d,35,515,459,930,797,15.2426,15,0
hrt201d,36,492,464,1003,866,15.0711,14,0
hrt201d,37,632,622,1006,811,15.4853,14,0
hrt201d,38,528,563,891,973,13.4853,12,0
hrt201d,39,559,525,574,757,13.0711,12,0
hrt201d,40,769,778,948,1125,18.7279,16,0
hrt201d,41,529,536,975,926,17.4853,16,0
hrt201d,42,612,634,2069,2238,19.8995,18,0
hrt201d,43,595,571,868,883,16.3137,14,0
hrt201d,44,289,258,644,685,17,18,0
hrt201d,45,587,559,1135,1070,16.6569,16,0
hrt201d,46,615,587,944,893,16.6569,16,0
hrt201d,47,507,470,981,895,19.6569,19,0
hrt201d,48,443,440,788,765,16.2426,16,0
hrt201d,49,258,279,1299,1149,16.6569,16,0
hrt201d,50,788,807,1281,1145,22.3137,20,0
hrt201d,51,386,394,1182,1057,23.0711,22,0
hrt201d,52,169,179,2430,1837,22,23,0
hrt201d,53,255,275,943,900,20.4142,21,0
hrt201d,54,648,663,1111,997,22.1421,19,0
hrt201d,55,784,656,1124,1162,20.3848,16,0
hrt201d,56,789,784,1449,1366,23.1421,20,0
hrt201d,57,750,731,1603,1733,23.7279,21,0
hrt201d,58,277,256,1590,1568,22.2426,22,0
hrt201d,59,571,562,993,1109,20.0711,19,0
hrt201d,60,259,275,1201,977,27.0711,26,0
hrt201d,61,815,581,1449,1289,24.6569,24,0
hrt201d,62,928,833,1601,1262,26.1421,23,0
hrt201d,63,636,505,1466,1508,24.7279,22,0
hrt201d,64,741,760,993,1121,24.799,20,0
hrt201d,65,682,702,1150,871,24.0711,23,0
hrt201d,66,406,404,1319,1006,27.2426,27,0
hrt201d,67,465,467,1477,959,27.1421,24,0
hrt201d,68,889,780,1440,1450,26.1421,23,0
hrt201d,69,526,413,1048,666,27.0711,26,0
hrt201d,70,998,975,1722,1088,28.9706,25,0
hrt201d,71,707,726,2237,1393,29.2426,29,0
hrt201d,72,823,612,1971,1209,31.4853,30,0
hrt201d,73,648,623,2000,1287,30.6569,30,0
hrt201d,74,162,142,2084,1206,31,32,0
hrt201d,75,704,613,2085,1324,31.9706,28,0
hrt201d,76,516,515,1773,1113,29.2426,29,0
hrt201d,77,1137,1121,2061,1471,30.9706,27,0
hrt201d,78,681,652,1958,1447,30.4853,29,0
hrt201d,79,979,959,1881,1177,31.5563,28,0
hrt201d,80,481,449,2278,1686,32.9706,29,0
hrt201d,81,282,275,2212,1565,34.6569,34,0
hrt201d,82,467,269,2037,1684,32.2426,32,0
hrt201d,83,598,331,1860,1319,34.5563,31,0
hrt201d,84,354,391,2080,1778,32.4853,31,0
hrt201d,85,775,531,2451,1274,34.2426,34,0
hrt201d,86,453,280,1232,858,33.2426,33,0
hrt201d,87,847,523,1743,1292,34.0416,28,0
hrt201d,88,860,885,1979,1498,33.799,29,0
hrt201d,89,1079,641,2075,1279,32.7279,30,0
hrt201d,90,599,465,1927,886,37.4853,36,0
hrt201d,91,823,534,1620,1067,37.6985,30,0
hrt201d,92,623,489,1952,734,37.1421,34,0
hrt201d,93,818,506,1848,871,39.0711,38,0
hrt201d,94,539,545,2061,1119,36.8284,37,0
hrt201d,95,939,832,2399,1165,36.3137,34,0
hrt201d,96,1204,835,1951,1566,38.799,34,0
hrt201d,97,711,609,1951,1138,37.0416,31,0
hrt201d,98,855,763,2201,1223,37.7279,35,0
hrt201d,99,357,353,1532,1019,36.0711,35,0
hrt201d,100,850,832,3066,2004,43.0416,37,0
hrt201d,101,778,831,1663,1390,41.3137,39,0
hrt201d,102,917,509,2292,1197,43.1421,40,0
hrt201d,103,525,360,2659,1372,43.3137,41,0
hrt201d,104,772,522,1777,1015,43.7279,41,0
hrt201d,105,721,307,2086,884,43.4853,42,0
hrt201d,106,697,669,2247,1066,40.3137,38,0
hrt201d,107,555,461,2280,1102,43.799,39,0
hrt201d,108,847,618,2772,1334,42.3137,40,0
hrt201d,109,682,481,1829,968,41.3848,37,0
hrt201d,110,346,309,2886,1228,44.8284,45,0
hrt201d,111,905,510,2673,907,46.2426,46,0
hrt201d,112,671,360,2460,1269,46.8995,45,0
hrt201d,113,583,594,1763,999,44.0711,43,0
hrt201d,114,966,603,3067,892,47.1127,39,0
hrt201d,115,1106,664,3046,1819,44.0416,38,0
hrt201d,116,304,320,5213,1845,47.6569,47,0
hrt201d,117,745,308,2787,1121,45.4853,44,0
hrt201d,118,783,530,2902,1111,45.3848,41,0
hrt201d,119,695,598,2247,1629,44.3553,35,0
hrt201d,120,874,554,2617,1136,51.7279,49,0
hrt201d,121,1174,489,3021,1431,50.5563,47,0
hrt201d,122,1096,340,2411,870,51.5563,48,0
hrt201d,123,1431,399,3415,1536,51.6985,44,0
hrt201d,124,1296,705,2604,1199,50.2132,45,0
hrt201d,125,1019,606,2526,1295,48.4558,42,0
hrt201d,126,866,864,2207,1060,51.3137,49,0
hrt201d,127,393,371,3312,1854,48.7279,46,0
hrt201d,128,843,815,2686,1289,51.9411,43,0
hrt201d,129,437,427,3758,1409,48.799,44,0
hrt201d,130,900,442,3315,938,55.3848,51,0
hrt201d,131,967,364,3039,1377,53.0416,47,0
hrt201d,132,897,469,2448,1123,53.7279,51,0
hrt201d,133,661,642,2450,1292,52.0711,51,0
hrt201d,134,1087,968,2768,1998,54.3848,50,0
hrt201d,135,1166,843,2406,1521,55.1127,47,0
hrt201d,136,505,219,2579,1355,52.6274,47,0
hrt201d,137,855,385,3049,822,54.8995,53,0
hrt201d,138,794,311,2478,1068,54.3137,52,0
hrt201d,139,1206,672,2617,1239,53.6274,48,0
hrt201d,140,1204,636,2243,1323,57.799,53,0
hrt201d,141,463,466,4039,1073,56.2426,56,0
hrt201d,142,677,494,3709,1202,58.4558,52,0
hrt201d,143,1083,499,1983,764,56.598,46,0
hrt201d,144,1017,676,2360,844,58.6274,53,0
hrt201d,145,802,834,3166,1604,59.1421,56,0
hrt201d,146,1757,874,3038,1269,59.6985,52,0
hrt201d,147,1213,476,3408,1172,57.1127,49,0
hrt201d,148,789,341,2719,946,59.3137,57,0
hrt201d,149,625,391,3046,1025,56.799,52,0
hrt201d,150,1015,534,4446,1200,62.5269,54,0
hrt201d,151,1009,423,3304,1014,63.1127,55,0
hrt201d,152,1344,558,3242,1050,61.5269,53,0
hrt201d,153,882,607,2452,765,60.6274,55,0
hrt201d,154,760,368,2673,987,62.3137,60,0
hrt201d,155,513,514,4604,1073,61.6569,61,0
hrt201d,156,858,504,3434,1559,60.5563,57,0
hrt201d,157,885,371,3281,1120,60.3848,56,0
hrt201d,158,620,408,3091,1473,61.4853,60,0
hrt201d,159,980,481,2326,815,62.799,58,0
hrt201d,160,1123,723,3569,1619,65.6274,60,0
