map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
brc201d,0,370,216,266,157,1.41421,2,1
brc201d,1,389,301,233,196,2.82843,3,1
brc201d,2,286,237,183,186,3.41421,4,1
brc201d,3,228,132,189,168,2,3,1
brc201d,4,72,79,70,71,0,0,1
brc201d,5,367,322,270,270,3.82843,4,1
brc201d,6,317,199,113,111,1.41421,2,1
brc201d,7,215,217,127,144,2.41421,3,1
brc201d,8,68,57,55,63,0,0,1
brc201d,9,137,128,168,183,3,4,1
brc201d,10,384,290,371,353,5.24264,5,1
brc201d,11,414,393,357,390,6.41421,7,1
brc201d,12,164,130,425,367,7,8,1
brc201d,13,526,251,730,636,7.41421,8,1
brc201d,14,364,334,358,376,6.82843,7,1
brc201d,15,146,121,301,218,5,6,1
brc201d,16,340,266,332,226,6.82843,7,1
brc201d,17,307,256,331,247,5.82843,6,1
brc201d,18,144,118,198,155,5,6,1
brc201d,19,351,264,223,255,6.82843,7,1
brc201d,20,305,282,522,478,9.24264,9,1
brc201d,21,437,287,690,637,9.48528,8,1
brc201d,22,250,221,576,384,10.8284,11,1
brc201d,23,213,157,433,359,8.48528,7,1
brc201d,24,326,247,328,286,11.4142,12,1
brc201d,25,435,380,781,650,11.0711,10,1
brc201d,26,520,313,802,642,9.48528,8,1
brc201d,27,316,237,364,325,9.48528,8,1
brc201d,28,297,252,363,356,10.0711,9,1
brc201d,29,363,248,445,335,8.65685,8,1
brc201d,30,441,334,649,601,14.8995,13,1
brc201d,31,358,328,901,774,15.8284,16,1
brc201d,32,610,537,670,586,14.3137,12,1
brc201d,33,415,333,651,510,13.8284,14,1
brc201d,34,689,644,565,525,15.1421,12,1
brc201d,35,320,293,506,504,14.4853,13,1
brc201d,36,770,578,666,575,15.8995,14,1
brc201d,37,700,631,484,579,15.3137,13,1
brc201d,38,273,246,403,327,13.3137,11,1
brc201d,39,305,317,712,558,14.7279,12,1
brc201d,40,511,435,694,584,17.3137,15,1
brc201d,41,261,251,846,781,19.7279,17,1
brc201d,42,326,252,852,845,16.2426,16,1
brc201d,43,565,485,712,669,16.8995,15,1
brc201d,44,263,232,1010,911,17,18,1
brc201d,45,1198,842,749,765,17.5563,14,1
brc201d,46,371,322,587,706,17.8995,16,1
brc201d,47,520,361,765,755,17.2426,17,1
brc201d,48,344,225,1000,919,18.3848,14,1
brc201d,49,179,126,743,600,18,19,1
brc201d,50,384,274,816,694,20.2426,20,1
brc201d,51,225,230,668,770,22.0711,21,1
brc201d,52,438,326,720,564,21.8284,22,1
brc201d,53,396,348,576,588,22.8995,21,1
brc201d,54,374,313,717,669,23.1421,20,1
brc201d,55,719,496,1268,1025,22.7279,20,1
brc201d,56,501,431,649,581,22.9706,19,1
brc201d,57,429,351,909,818,20.8284,21,1
brc201d,58,472,393,830,728,21.2426,21,1
brc201d,59,750,623,816,754,20.9706,17,1
brc201d,60,430,400,996,838,25.3137,23,1
brc201d,61,451,363,909,654,25.6274,20,1
brc201d,62,241,217,1025,632,26.6569,26,1
brc201d,63,756,678,1142,868,26.4853,25,1
brc201d,64,823,685,1437,1178,27.8701,21,1
brc201d,65,211,142,804,626,25,26,1
brc201d,66,305,229,1080,642,25.0711,24,1
brc201d,67,427,418,856,767,24.0711,23,1
brc201d,68,405,360,1384,819,26.6569,26,1
brc201d,69,849,611,1014,931,24.7279,22,1
brc201d,70,391,337,1175,750,28.1421,25,1
brc201d,71,434,348,830,722,31.4558,25,1
brc201d,72,467,362,942,715,29.799,25,1
brc201d,73,271,231,1411,617,30.9706,27,1
brc201d,74,227,191,534,429,28.9706,25,1
brc201d,75,430,324,854,617,30.2426,30,1
brc201d,76,1127,803,1674,1153,31.3848,27,1
brc201d,77,251,251,679,603,29.0711,28,1
brc201d,78,754,687,1191,997,29.8995,28,1
brc201d,79,374,353,1361,899,28.799,24,1
brc201d,80,411,360,1078,684,34.8995,33,1
brc201d,81,463,345,1515,901,32.2426,32,1
brc201d,82,325,251,1606,685,34.6569,34,1
brc201d,83,247,227,1359,623,35.4142,36,1
brc201d,84,1014,686,1409,921,32.8701,26,1
brc201d,85,418,306,1068,804,35.0416,29,1
brc201d,86,1119,788,1403,1113,33.2843,26,1
brc201d,87,134,122,940,561,35,36,1
brc201d,88,375,347,862,582,35.2426,35,1
brc201d,89,738,236,1519,858,35.3137,33,1
brc201d,90,1562,1131,1393,945,39.4558,33,1
brc201d,91,1086,320,1659,885,37.9706,34,1
brc201d,92,560,381,1530,1192,36.5269,28,1
brc201d,93,1083,761,1493,905,39.0416,33,1
brc201d,94,355,322,1077,640,36.7279,34,1
brc201d,95,652,274,2284,891,39.6569,39,1
brc201d,96,483,417,1125,851,39.799,35,1
brc201d,97,737,378,1682,883,39.1127,31,1
brc201d,98,675,417,1792,1065,37.4558,31,1
brc201d,99,286,121,990,558,39.2843,32,1
