map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lak101d,0,166,154,107,117,2.41421,3,0
lak101d,1,166,152,121,146,3.41421,4,0
lak101d,2,186,162,95,130,3.41421,4,0
lak101d,3,159,147,123,138,3.82843,4,0
lak101d,4,100,103,96,108,2,3,0
lak101d,5,91,89,76,86,1,2,0
lak101d,6,79,78,74,61,1,2,0
lak101d,7,104,97,83,96,2,3,0
lak101d,8,108,107,73,71,1,2,0
lak101d,9,96,105,75,67,1,2,0
lak101d,10,205,191,160,202,5.82843,6,0
lak101d,11,279,267,169,170,5.82843,6,0
lak101d,12,163,154,156,191,6.82843,7,0
lak101d,13,147,142,143,185,5.24264,5,0
lak101d,14,158,146,168,180,5.41421,6,0
lak101d,15,157,128,155,191,6.41421,7,0
lak101d,16,156,146,174,210,7.65685,7,0
lak101d,17,159,152,170,236,7.41421,8,0
lak101d,18,173,173,140,136,5.24264,5,0
lak101d,19,170,159,160,186,7.41421,8,0
lak101d,20,124,125,236,301,11.3137,9,0
lak101d,21,155,161,240,265,11.8995,10,0
lak101d,22,272,291,233,319,11.2426,11,0
lak101d,23,226,257,226,261,11.2426,11,0
lak101d,24,256,221,206,238,9.65685,9,0
lak101d,25,135,161,197,270,9.24264,9,0
lak101d,26,145,148,233,281,10.4142,11,0
lak101d,27,149,148,218,305,11.8995,10,0
lak101d,28,123,137,182,292,8.65685,8,0
lak101d,29,176,166,227,285,9.89949,8,0
lak101d,30,165,154,266,348,14.0711,13,0
lak101d,31,168,147,235,291,13.8995,12,0
lak101d,32,234,222,279,381,12.6569,12,0
lak101d,33,166,161,258,348,14.8995,13,0
lak101d,34,169,154,263,318,13.6569,13,0
lak101d,35,135,125,264,370,13.2426,13,0
lak101d,36,246,239,273,334,12.8284,13,0
lak101d,37,205,212,296,430,15.8995,14,0
lak101d,38,98,96,344,433,13,14,0
lak101d,39,197,196,265,305,14.8995,13,0
lak101d,40,159,143,274,375,16.3137,14,0
lak101d,41,337,362,356,437,19.1421,16,0
lak101d,42,253,260,327,359,18.2426,18,0
lak101d,43,207,168,321,439,16.6569,16,0
lak101d,44,150,157,320,395,18.0711,17,0
lak101d,45,146,155,281,308,16.2426,16,0
lak101d,46,153,161,277,321,17.7279,15,0
lak101d,47,216,217,290,342,18.8995,17,0
lak101d,48,245,229,330,475,17.4853,16,0
lak101d,49,95,95,397,511,19,20,0
lak101d,50,356,366,364,493,20.6569,20,0
lak101d,51,183,193,360,397,22.0711,21,0
lak101d,52,251,243,333,444,23.3848,19,0
lak101d,53,283,281,369,464,21.8284,22,0
lak101d,54,202,226,377,422,22.4853,21,0
lak101d,55,243,245,361,442,20.3137,18,0
lak101d,56,253,256,411,524,21.7279,19,0
lak101d,57,203,203,353,489,20.0711,19,0
lak101d,58,284,211,442,516,23.2426,23,0
lak101d,59,254,262,328,480,20.3137,18,0
