map,scenid,tcost,distance,expect,steps,r
Aurora,0,6480.4,7,7,8,128
Aurora,1,3086.6,5.24264,5.24264,5,128
Aurora,2,3527.2,6.65685,6.65685,6,128
Aurora,3,2152.4,4.41421,4.41421,5,128
Aurora,4,3701.6,7.65685,7.65685,7,128
Aurora,5,2632.2,5.24264,5.24264,5,128
Aurora,6,2956.2,7.24264,7.24264,7,128
Aurora,7,3098.2,7.24264,7.24264,7,128
Aurora,8,2694.4,5.24264,5.24264,5,128
Aurora,9,2190.2,5.24264,5.24264,5,128
Aurora,10,3078,11.2426,11.2426,11,128
Aurora,11,3272.2,8.65685,8.65685,8,128
Aurora,12,3109.8,10.4142,10.4142,11,128
Aurora,13,3189.8,10.0711,10.0711,9,128
Aurora,14,3384,11.8284,11.8284,12,128
Aurora,15,5580.2,11.0711,11.0711,10,128
Aurora,16,2508.4,8.24264,8.24264,8,128
Aurora,17,4906,11.8995,11.8995,10,128
Aurora,18,4470.6,11.3137,11.3137,9,128
Aurora,19,2827.2,10.8284,10.8284,11,128
Aurora,20,6578.6,15.2426,15.2426,15,128
Aurora,21,2762,12.8284,12.8284,13,128
Aurora,22,4231,14.6569,14.6569,14,128
Aurora,23,3360.6,14.8284,14.8284,15,128
Aurora,24,4445,15.0711,15.0711,14,128
Aurora,25,5883.4,13.4142,13.4142,14,128
Aurora,26,4903.2,14.3137,14.3137,12,128
Aurora,27,5975.2,15.1421,15.1421,12,128
Aurora,28,3949,14.2426,14.2426,14,128
Aurora,29,4584,12.8995,12.8995,11,128
Aurora,30,7097.2,19.9706,19.9706,16,128
Aurora,31,6584,19.9706,19.9706,16,128
Aurora,32,5209.8,18.3137,18.3137,16,128
Aurora,33,5743,18.7279,18.7279,16,128
Aurora,34,6348.8,17.1421,17.1421,14,128
Aurora,35,6761,17.8995,17.8995,16,128
Aurora,36,5311,18.8995,18.8995,17,128
Aurora,37,6283.2,16.0711,16.0711,15,128
Aurora,38,6562.6,17.7279,17.7279,15,128
Aurora,39,6052,19.4853,19.4853,18,128
Aurora,40,4293.8,20.2426,20.2426,20,128
Aurora,41,5556.4,23.0711,23.0711,22,128
Aurora,42,9603.8,23.0711,23.0711,22,128
Aurora,43,7244,20.3137,20.3137,18,128
Aurora,44,4728.6,23.8284,23.8284,24,128
Aurora,45,9976.6,23.2132,23.2132,18,128
Aurora,46,8416.2,22.6274,22.6274,17,128
Aurora,47,9332.6,22.6569,22.6569,22,128
Aurora,48,6343.4,21.7279,21.7279,19,128
Aurora,49,8021.6,21.1421,21.1421,18,128
Aurora,50,9266.6,24.3848,24.3848,20,128
Aurora,51,9632.2,27.6274,27.6274,22,128
Aurora,52,5170.8,27.2426,27.2426,27,128
Aurora,53,7758.6,26.3137,26.3137,24,128
Aurora,54,7728.8,26.3848,26.3848,22,128
Aurora,55,7522.6,25.5563,25.5563,22,128
Aurora,56,9195.2,24.2132,24.2132,19,128
Aurora,57,7295.6,25.1421,25.1421,22,128
Aurora,58,13447.4,25.7279,24.8995,23,128
Aurora,59,8107.4,25.4853,25.4853,24,128
