map,scenid,total-src,20move-src,distance,path_size,hLevel
arena,0,220,214,0,0,2
arena,1,341,347,0,0,2
arena,2,278,273,0,0,2
arena,3,383,402,0,0,2
arena,4,256,271,0,0,2
arena,5,354,325,0,0,2
arena,6,179,180,0,0,2
arena,7,297,264,0,0,2
arena,8,402,396,0,0,2
arena,9,149,146,0,0,2
arena,10,187,199,0,0,2
arena,11,763,729,0,0,2
arena,12,198,176,0,0,2
arena,13,285,289,0,0,2
arena,14,174,163,0,0,2
arena,15,287,316,0,0,2
arena,16,595,588,0,0,2
arena,17,196,211,0,0,2
arena,18,150,147,0,0,2
arena,19,306,320,0,0,2
arena,20,589,636,0,0,2
arena,21,618,602,0,0,2
arena,22,1127,1067,0,0,2
arena,23,541,549,0,0,2
arena,24,290,290,0,0,2
arena,25,275,276,0,0,2
arena,26,483,497,0,0,2
arena,27,252,247,0,0,2
arena,28,498,447,0,0,2
arena,29,542,526,0,0,2
arena,30,431,415,0,0,2
arena,31,282,263,0,0,2
arena,32,316,325,0,0,2
arena,33,225,231,0,0,2
arena,34,252,250,0,0,2
arena,35,429,382,0,0,2
arena,36,1043,1043,0,0,2
arena,37,431,430,0,0,2
arena,38,588,591,0,0,2
arena,39,902,922,0,0,2
arena,40,755,728,0,0,2
arena,41,1027,984,0,0,2
arena,42,616,617,0,0,2
arena,43,725,743,0,0,2
arena,44,1079,1086,0,0,2
arena,45,1779,1791,0,0,2
arena,46,793,822,0,0,2
arena,47,699,691,0,0,2
arena,48,598,594,0,0,2
arena,49,535,523,0,0,2
arena,50,1079,1086,0,0,2
arena,51,1129,1104,0,0,2
arena,52,964,955,0,0,2
arena,53,1604,1583,0,0,2
arena,54,2191,2050,0,0,2
arena,55,1659,1715,0,0,2
arena,56,1010,986,0,0,2
arena,57,1466,1366,0,0,2
arena,58,1450,1386,0,0,2
arena,59,1392,1411,0,0,2
arena,60,1104,1079,0,0,2
arena,61,2150,1989,0,0,2
arena,62,1516,1424,0,0,2
arena,63,1123,1058,0,0,2
arena,64,1114,1127,0,0,2
arena,65,1901,1816,0,0,2
arena,66,1045,949,0,0,2
arena,67,2569,2187,0,0,2
arena,68,942,957,0,0,2
arena,69,2424,2160,0,0,2
arena,70,1265,1173,0,0,2
arena,71,1383,1305,0,0,2
arena,72,2303,2172,0,0,2
arena,73,2559,1827,0,0,2
arena,74,1838,1641,0,0,2
arena,75,1915,1801,0,0,2
arena,76,2656,1950,0,0,2
arena,77,1642,1305,0,0,2
arena,78,2435,2308,0,0,2
arena,79,1880,1160,0,0,2
arena,80,1558,1168,0,0,2
arena,81,1527,1354,0,0,2
arena,82,2100,1271,0,0,2
arena,83,1911,1200,0,0,2
arena,84,2405,1520,0,0,2
arena,85,1514,1474,0,0,2
arena,86,2150,1173,0,0,2
arena,87,2098,1144,0,0,2
arena,88,2959,1995,0,0,2
arena,89,1428,1298,0,0,2
arena,90,2789,1527,0,0,2
arena,91,1798,1242,0,0,2
arena,92,1618,1439,0,0,2
arena,93,1591,1358,0,0,2
arena,94,1602,1334,0,0,2
arena,95,3064,2127,0,0,2
arena,96,2315,1229,0,0,2
arena,97,2192,1132,0,0,2
arena,98,2244,1107,0,0,2
arena,99,2505,1432,0,0,2
arena,100,2998,1324,0,0,2
arena,101,3146,1852,0,0,2
arena,102,2848,1660,0,0,2
arena,103,1488,1022,0,0,2
arena,104,2315,1500,0,0,2
arena,105,2024,1285,0,0,2
arena,106,2759,1402,0,0,2
arena,107,2403,1286,0,0,2
arena,108,2145,1620,0,0,2
arena,109,2185,1519,0,0,2
arena,110,1399,985,0,0,2
arena,111,4164,2358,0,0,2
arena,112,3527,1925,0,0,2
arena,113,2927,1511,0,0,2
arena,114,4112,2110,0,0,2
arena,115,2926,1239,0,0,2
arena,116,1488,994,0,0,2
arena,117,2376,1702,0,0,2
arena,118,2080,1424,0,0,2
arena,119,2381,1200,0,0,2
arena,120,1564,912,0,0,2
arena,121,1875,1171,0,0,2
arena,122,1910,1245,0,0,2
arena,123,2183,1603,0,0,2
arena,124,2191,1468,0,0,2
arena,125,3931,2116,0,0,2
arena,126,2066,1427,0,0,2
arena,127,2556,1906,0,0,2
arena,128,2211,1360,0,0,2
arena,129,2189,1365,0,0,2
arena,130,2318,1204,0,0,2
arena,131,2122,861,0,0,2
arena,132,2432,1600,0,0,2
arena,133,2659,1595,0,0,2
arena,134,2520,1371,0,0,2
arena,135,2025,839,0,0,2
arena,136,2493,1397,0,0,2
arena,137,2466,1386,0,0,2
arena,138,2259,971,0,0,2
arena,139,4028,1963,0,0,2
arena,140,2858,1365,0,0,2
arena,141,2425,764,0,0,2
arena,142,3297,1468,0,0,2
arena,143,3424,1618,0,0,2
arena,144,2966,1564,0,0,2
arena,145,3352,1507,0,0,2
arena,146,3534,1827,0,0,2
arena,147,3076,1635,0,0,2
arena,148,2568,1203,0,0,2
arena,149,3140,1415,0,0,2
arena,150,3159,1727,0,0,2
arena,151,3687,1734,0,0,2
arena,152,3101,1461,0,0,2
arena,153,2884,1289,0,0,2
arena,154,2540,1076,0,0,2
arena,155,3201,1398,0,0,2
arena,156,3342,1387,0,0,2
arena,157,3393,1428,0,0,2
arena,158,2400,941,0,0,2
arena,159,2319,820,0,0,2
