map,scenid,total-src,20move-src,distance,path_size,hLevel
maze512-1-0,0,285,273,0,0,1
maze512-1-0,1,340,226,0,0,1
maze512-1-0,2,207,233,0,0,1
maze512-1-0,3,202,125,0,0,1
maze512-1-0,4,207,323,0,0,1
maze512-1-0,5,138,135,0,0,1
maze512-1-0,6,233,243,0,0,1
maze512-1-0,7,136,164,0,0,1
maze512-1-0,8,71,61,0,0,1
maze512-1-0,9,121,114,0,0,1
maze512-1-0,10,205,377,0,0,1
maze512-1-0,11,284,357,0,0,1
maze512-1-0,12,372,375,0,0,1
maze512-1-0,13,148,176,0,0,1
maze512-1-0,14,375,322,0,0,1
maze512-1-0,15,143,137,0,0,1
maze512-1-0,16,216,225,0,0,1
maze512-1-0,17,415,385,0,0,1
maze512-1-0,18,341,172,0,0,1
maze512-1-0,19,223,214,0,0,1
maze512-1-0,20,509,566,0,0,1
maze512-1-0,21,486,401,0,0,1
maze512-1-0,22,335,299,0,0,1
maze512-1-0,23,542,219,0,0,1
maze512-1-0,24,349,588,0,0,1
maze512-1-0,25,251,259,0,0,1
maze512-1-0,26,308,566,0,0,1
maze512-1-0,27,297,319,0,0,1
maze512-1-0,28,316,364,0,0,1
maze512-1-0,29,411,369,0,0,1
maze512-1-0,30,433,931,0,0,1
maze512-1-0,31,519,421,0,0,1
maze512-1-0,32,390,494,0,0,1
maze512-1-0,33,423,395,0,0,1
maze512-1-0,34,451,523,0,0,1
maze512-1-0,35,330,336,0,0,1
maze512-1-0,36,456,740,0,0,1
maze512-1-0,37,484,454,0,0,1
maze512-1-0,38,309,263,0,0,1
maze512-1-0,39,478,710,0,0,1
maze512-1-0,40,714,1163,0,0,1
maze512-1-0,41,380,440,0,0,1
maze512-1-0,42,520,557,0,0,1
maze512-1-0,43,634,602,0,0,1
maze512-1-0,44,396,705,0,0,1
maze512-1-0,45,712,787,0,0,1
maze512-1-0,46,376,374,0,0,1
maze512-1-0,47,798,625,0,0,1
maze512-1-0,48,507,628,0,0,1
maze512-1-0,49,365,499,0,0,1
maze512-1-0,50,553,1118,0,0,1
maze512-1-0,51,765,780,0,0,1
maze512-1-0,52,841,1499,0,0,1
maze512-1-0,53,479,709,0,0,1
maze512-1-0,54,747,855,0,0,1
maze512-1-0,55,491,512,0,0,1
maze512-1-0,56,596,575,0,0,1
maze512-1-0,57,520,531,0,0,1
maze512-1-0,58,686,607,0,0,1
maze512-1-0,59,683,675,0,0,1
maze512-1-0,60,652,445,0,0,1
maze512-1-0,61,459,396,0,0,1
maze512-1-0,62,805,1088,0,0,1
maze512-1-0,63,664,474,0,0,1
maze512-1-0,64,418,336,0,0,1
maze512-1-0,65,680,428,0,0,1
maze512-1-0,66,553,697,0,0,1
maze512-1-0,67,547,927,0,0,1
maze512-1-0,68,598,535,0,0,1
maze512-1-0,69,465,473,0,0,1
maze512-1-0,70,879,967,0,0,1
maze512-1-0,71,921,862,0,0,1
maze512-1-0,72,1434,884,0,0,1
maze512-1-0,73,537,422,0,0,1
maze512-1-0,74,874,584,0,0,1
maze512-1-0,75,604,563,0,0,1
maze512-1-0,76,601,367,0,0,1
maze512-1-0,77,767,607,0,0,1
maze512-1-0,78,815,541,0,0,1
maze512-1-0,79,882,798,0,0,1
maze512-1-0,80,677,687,0,0,1
maze512-1-0,81,888,480,0,0,1
maze512-1-0,82,747,387,0,0,1
maze512-1-0,83,869,612,0,0,1
maze512-1-0,84,831,425,0,0,1
maze512-1-0,85,1006,559,0,0,1
maze512-1-0,86,747,447,0,0,1
maze512-1-0,87,544,396,0,0,1
maze512-1-0,88,833,838,0,0,1
maze512-1-0,89,523,349,0,0,1
maze512-1-0,90,824,763,0,0,1
maze512-1-0,91,640,711,0,0,1
maze512-1-0,92,723,325,0,0,1
maze512-1-0,93,890,920,0,0,1
maze512-1-0,94,725,439,0,0,1
maze512-1-0,95,944,483,0,0,1
maze512-1-0,96,556,335,0,0,1
maze512-1-0,97,601,548,0,0,1
maze512-1-0,98,844,538,0,0,1
maze512-1-0,99,1144,1267,0,0,1
maze512-1-0,100,1053,650,0,0,1
maze512-1-0,101,778,378,0,0,1
maze512-1-0,102,886,421,0,0,1
maze512-1-0,103,1137,471,0,0,1
maze512-1-0,104,882,469,0,0,1
maze512-1-0,105,774,503,0,0,1
maze512-1-0,106,837,382,0,0,1
maze512-1-0,107,902,431,0,0,1
maze512-1-0,108,806,504,0,0,1
maze512-1-0,109,903,644,0,0,1
maze512-1-0,110,1130,590,0,0,1
maze512-1-0,111,973,503,0,0,1
maze512-1-0,112,1127,1053,0,0,1
maze512-1-0,113,1368,632,0,0,1
maze512-1-0,114,912,717,0,0,1
maze512-1-0,115,799,386,0,0,1
maze512-1-0,116,1172,592,0,0,1
maze512-1-0,117,860,666,0,0,1
maze512-1-0,118,1031,531,0,0,1
maze512-1-0,119,1223,1094,0,0,1
maze512-1-0,120,959,564,0,0,1
maze512-1-0,121,944,360,0,0,1
maze512-1-0,122,816,427,0,0,1
maze512-1-0,123,1161,479,0,0,1
maze512-1-0,124,1186,422,0,0,1
maze512-1-0,125,1185,517,0,0,1
maze512-1-0,126,802,599,0,0,1
maze512-1-0,127,992,376,0,0,1
maze512-1-0,128,1270,580,0,0,1
maze512-1-0,129,992,438,0,0,1
maze512-1-0,130,1369,526,0,0,1
maze512-1-0,131,1366,1228,0,0,1
maze512-1-0,132,1042,529,0,0,1
maze512-1-0,133,1054,419,0,0,1
maze512-1-0,134,1263,614,0,0,1
maze512-1-0,135,1030,367,0,0,1
maze512-1-0,136,1049,365,0,0,1
maze512-1-0,137,1267,612,0,0,1
maze512-1-0,138,1299,384,0,0,1
maze512-1-0,139,889,385,0,0,1
maze512-1-0,140,909,570,0,0,1
maze512-1-0,141,906,376,0,0,1
maze512-1-0,142,1179,492,0,0,1
maze512-1-0,143,1317,422,0,0,1
maze512-1-0,144,917,325,0,0,1
maze512-1-0,145,1123,377,0,0,1
maze512-1-0,146,1048,374,0,0,1
maze512-1-0,147,1154,378,0,0,1
maze512-1-0,148,981,408,0,0,1
maze512-1-0,149,1026,343,0,0,1
maze512-1-0,150,978,371,0,0,1
maze512-1-0,151,1012,360,0,0,1
maze512-1-0,152,1192,930,0,0,1
maze512-1-0,153,1095,587,0,0,1
maze512-1-0,154,1424,593,0,0,1
maze512-1-0,155,1224,695,0,0,1
