map,scenid,total-src,20move-src,distance,path_size,hLevel
brc203d,0,528,486,0,0,0
brc203d,1,475,382,0,0,0
brc203d,2,433,368,0,0,0
brc203d,3,377,338,0,0,0
brc203d,4,494,475,0,0,0
brc203d,5,538,591,0,0,0
brc203d,6,384,376,0,0,0
brc203d,7,362,345,0,0,0
brc203d,8,387,397,0,0,0
brc203d,9,385,335,0,0,0
brc203d,10,535,593,0,0,0
brc203d,11,396,426,0,0,0
brc203d,12,407,495,0,0,0
brc203d,13,630,707,0,0,0
brc203d,14,435,453,0,0,0
brc203d,15,420,452,0,0,0
brc203d,16,819,667,0,0,0
brc203d,17,550,474,0,0,0
brc203d,18,406,428,0,0,0
brc203d,19,453,442,0,0,0
brc203d,20,433,441,0,0,0
brc203d,21,507,454,0,0,0
brc203d,22,492,470,0,0,0
brc203d,23,727,816,0,0,0
brc203d,24,473,471,0,0,0
brc203d,25,579,576,0,0,0
brc203d,26,491,469,0,0,0
brc203d,27,734,636,0,0,0
brc203d,28,439,432,0,0,0
brc203d,29,568,630,0,0,0
brc203d,30,621,557,0,0,0
brc203d,31,567,527,0,0,0
brc203d,32,478,474,0,0,0
brc203d,33,535,468,0,0,0
brc203d,34,690,755,0,0,0
brc203d,35,1093,1185,0,0,0
brc203d,36,711,755,0,0,0
brc203d,37,1021,1078,0,0,0
brc203d,38,564,701,0,0,0
brc203d,39,691,751,0,0,0
brc203d,40,558,663,0,0,0
brc203d,41,616,580,0,0,0
brc203d,42,728,777,0,0,0
brc203d,43,1007,1177,0,0,0
brc203d,44,599,663,0,0,0
brc203d,45,514,520,0,0,0
brc203d,46,816,870,0,0,0
brc203d,47,764,774,0,0,0
brc203d,48,793,712,0,0,0
brc203d,49,548,582,0,0,0
brc203d,50,1231,1179,0,0,0
brc203d,51,1009,880,0,0,0
brc203d,52,831,945,0,0,0
brc203d,53,1070,1043,0,0,0
brc203d,54,1050,1002,0,0,0
brc203d,55,1164,1310,0,0,0
brc203d,56,880,896,0,0,0
brc203d,57,935,873,0,0,0
brc203d,58,917,972,0,0,0
brc203d,59,1393,1459,0,0,0
brc203d,60,1293,1196,0,0,0
brc203d,61,914,967,0,0,0
brc203d,62,718,618,0,0,0
brc203d,63,809,949,0,0,0
brc203d,64,728,737,0,0,0
brc203d,65,1278,1117,0,0,0
brc203d,66,1409,1171,0,0,0
brc203d,67,1168,1283,0,0,0
brc203d,68,821,811,0,0,0
brc203d,69,798,888,0,0,0
brc203d,70,1264,1309,0,0,0
brc203d,71,1164,967,0,0,0
brc203d,72,1544,1508,0,0,0
brc203d,73,900,836,0,0,0
brc203d,74,924,952,0,0,0
brc203d,75,1023,937,0,0,0
brc203d,76,1057,1057,0,0,0
brc203d,77,872,833,0,0,0
brc203d,78,1043,1023,0,0,0
brc203d,79,1415,1548,0,0,0
brc203d,80,1029,859,0,0,0
brc203d,81,1114,1073,0,0,0
brc203d,82,1300,961,0,0,0
brc203d,83,732,665,0,0,0
brc203d,84,1203,940,0,0,0
brc203d,85,1613,1336,0,0,0
brc203d,86,976,546,0,0,0
brc203d,87,944,898,0,0,0
brc203d,88,1167,1194,0,0,0
brc203d,89,879,806,0,0,0
brc203d,90,631,573,0,0,0
brc203d,91,1606,1126,0,0,0
