map,scenid,total-src,20move-src,distance,path_size,hLevel
den202d,0,333,332,0,0,2
den202d,1,116,104,0,0,2
den202d,2,243,224,0,0,2
den202d,3,426,414,0,0,2
den202d,4,300,323,0,0,2
den202d,5,237,244,0,0,2
den202d,6,84,81,0,0,2
den202d,7,222,237,0,0,2
den202d,8,269,292,0,0,2
den202d,9,262,253,0,0,2
den202d,10,621,642,0,0,2
den202d,11,443,446,0,0,2
den202d,12,533,523,0,0,2
den202d,13,717,702,0,0,2
den202d,14,411,416,0,0,2
den202d,15,357,346,0,0,2
den202d,16,357,363,0,0,2
den202d,17,567,564,0,0,2
den202d,18,634,642,0,0,2
den202d,19,445,437,0,0,2
den202d,20,649,638,0,0,2
den202d,21,749,760,0,0,2
den202d,22,398,385,0,0,2
den202d,23,384,393,0,0,2
den202d,24,533,535,0,0,2
den202d,25,658,657,0,0,2
den202d,26,376,389,0,0,2
den202d,27,379,382,0,0,2
den202d,28,401,391,0,0,2
den202d,29,390,395,0,0,2
den202d,30,976,950,0,0,2
den202d,31,1082,1090,0,0,2
den202d,32,1174,1171,0,0,2
den202d,33,985,966,0,0,2
den202d,34,879,884,0,0,2
den202d,35,588,587,0,0,2
den202d,36,466,474,0,0,2
den202d,37,559,549,0,0,2
den202d,38,561,548,0,0,2
den202d,39,573,565,0,0,2
den202d,40,1152,1167,0,0,2
den202d,41,1630,1659,0,0,2
den202d,42,1496,1491,0,0,2
den202d,43,1730,1703,0,0,2
den202d,44,1519,1523,0,0,2
den202d,45,1742,1718,0,0,2
den202d,46,1208,1189,0,0,2
den202d,47,1527,1510,0,0,2
den202d,48,1092,1099,0,0,2
den202d,49,1315,1297,0,0,2
den202d,50,1648,1654,0,0,2
