map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
AR0700SR,0,2638,3297,0,0,0,1
AR0700SR,1,48188,3465,0,0,0,1
AR0700SR,2,24371,1959,0,0,0,1
AR0700SR,3,47252,1577,0,0,0,1
AR0700SR,4,18634,2650,0,0,0,1
AR0700SR,5,46189,2503,0,0,0,1
AR0700SR,6,44690,3375,0,0,0,1
AR0700SR,7,26165,3903,0,0,0,1
AR0700SR,8,28884,1907,0,0,0,1
AR0700SR,9,43312,2820,0,0,0,1
AR0700SR,10,25678,2046,0,0,0,1
AR0700SR,11,55527,2363,0,0,0,1
AR0700SR,12,22132,2812,0,0,0,1
AR0700SR,13,18247,1435,0,0,0,1
AR0700SR,14,6185,2776,0,0,0,1
AR0700SR,15,35454,2164,0,0,0,1
AR0700SR,16,21319,1739,0,0,0,1
AR0700SR,17,29454,1674,0,0,0,1
AR0700SR,18,27817,2901,0,0,0,1
AR0700SR,19,35767,4635,0,0,0,1
AR0700SR,20,25590,1790,0,0,0,1
AR0700SR,21,33593,1625,0,0,0,1
AR0700SR,22,42784,2448,0,0,0,1
AR0700SR,23,17801,2073,0,0,0,1
AR0700SR,24,21525,3098,0,0,0,1
AR0700SR,25,42183,2734,0,0,0,1
AR0700SR,26,23669,1658,0,0,0,1
AR0700SR,27,21851,3735,0,0,0,1
AR0700SR,28,25669,3198,0,0,0,1
AR0700SR,29,13735,2875,0,0,0,1
AR0700SR,30,27866,615,0,0,0,1
AR0700SR,31,39882,2835,0,0,0,1
AR0700SR,32,12387,4011,0,0,0,1
AR0700SR,33,24172,2201,0,0,0,1
AR0700SR,34,20254,1925,0,0,0,1
AR0700SR,35,27049,2262,0,0,0,1
AR0700SR,36,21137,2858,0,0,0,1
AR0700SR,37,22283,1988,0,0,0,1
AR0700SR,38,37763,2570,0,0,0,1
AR0700SR,39,20627,2882,0,0,0,1
AR0700SR,40,20889,3736,0,0,0,1
AR0700SR,41,13409,3334,0,0,0,1
AR0700SR,42,28302,3711,0,0,0,1
AR0700SR,43,24936,3415,0,0,0,1
AR0700SR,44,9105,2660,0,0,0,1
AR0700SR,45,49735,2263,0,0,0,1
AR0700SR,46,29201,3667,0,0,0,1
AR0700SR,47,40045,2949,0,0,0,1
AR0700SR,48,22373,3929,0,0,0,1
AR0700SR,49,23637,3720,0,0,0,1
AR0700SR,50,24357,2981,0,0,0,1
AR0700SR,51,29106,3097,0,0,0,1
AR0700SR,52,18515,1986,0,0,0,1
AR0700SR,53,11748,5016,0,0,0,1
AR0700SR,54,34673,1888,0,0,0,1
AR0700SR,55,26286,2198,0,0,0,1
AR0700SR,56,19237,2158,0,0,0,1
AR0700SR,57,33509,4805,0,0,0,1
AR0700SR,58,18712,1643,0,0,0,1
AR0700SR,59,26469,2923,0,0,0,1
AR0700SR,60,19128,2846,0,0,0,1
AR0700SR,61,31943,2617,0,0,0,1
AR0700SR,62,33770,2445,0,0,0,1
AR0700SR,63,23054,919,0,0,0,1
AR0700SR,64,33378,4480,0,0,0,1
AR0700SR,65,7282,2983,0,0,0,1
AR0700SR,66,21257,2640,0,0,0,1
AR0700SR,67,17779,1404,0,0,0,1
AR0700SR,68,27893,2001,0,0,0,1
AR0700SR,69,11259,2745,0,0,0,1
AR0700SR,70,18812,1790,0,0,0,1
AR0700SR,71,22320,2156,0,0,0,1
AR0700SR,72,14296,2986,0,0,0,1
AR0700SR,73,12977,2378,0,0,0,1
AR0700SR,74,12742,2363,0,0,0,1
AR0700SR,75,44461,3378,0,0,0,1
AR0700SR,76,37863,1903,0,0,0,1
AR0700SR,77,25393,2189,0,0,0,1
AR0700SR,78,17574,3694,0,0,0,1
AR0700SR,79,26057,4046,0,0,0,1
AR0700SR,80,13571,1819,0,0,0,1
AR0700SR,81,10773,4213,0,0,0,1
AR0700SR,82,23456,2526,0,0,0,1
AR0700SR,83,28600,1539,0,0,0,1
AR0700SR,84,30059,3324,0,0,0,1
AR0700SR,85,27836,1434,0,0,0,1
AR0700SR,86,43558,3633,0,0,0,1
AR0700SR,87,28427,2844,0,0,0,1
AR0700SR,88,31596,4105,0,0,0,1
AR0700SR,89,25002,1853,0,0,0,1
AR0700SR,90,14003,5979,0,0,0,1
AR0700SR,91,32119,1999,0,0,0,1
AR0700SR,92,27918,2195,0,0,0,1
AR0700SR,93,21932,580,0,0,0,1
AR0700SR,94,20661,3678,0,0,0,1
AR0700SR,95,6824,2524,0,0,0,1
AR0700SR,96,24827,1355,0,0,0,1
AR0700SR,97,25038,2126,0,0,0,1
AR0700SR,98,46616,2481,0,0,0,1
AR0700SR,99,27298,1171,0,0,0,1
AR0700SR,100,21826,2364,0,0,0,1
AR0700SR,101,41346,1440,0,0,0,1
AR0700SR,102,32700,2319,0,0,0,1
AR0700SR,103,37079,1869,0,0,0,1
AR0700SR,104,42754,1886,0,0,0,1
AR0700SR,105,28105,422,0,0,0,1
AR0700SR,106,11385,2083,0,0,0,1
AR0700SR,107,23856,1984,0,0,0,1
AR0700SR,108,57923,3370,0,0,0,1
AR0700SR,109,24549,2285,0,0,0,1
