map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
Medusa,0,649,826,0,0,3,0
Medusa,1,292,303,0,0,3,0
Medusa,2,957,291,0,0,3,0
Medusa,3,1073,1003,0,0,3,0
Medusa,4,1247,1121,0,0,3,0
Medusa,5,1207,883,0,0,3,0
Medusa,6,671,734,0,0,3,0
Medusa,7,480,820,0,0,3,0
Medusa,8,357,407,0,0,3,0
Medusa,9,703,426,0,0,3,0
Medusa,10,758,1217,0,0,3,0
Medusa,11,1100,1140,0,0,3,0
Medusa,12,455,750,0,0,3,0
Medusa,13,331,331,0,0,3,0
Medusa,14,908,912,0,0,3,0
Medusa,15,1960,1874,0,0,3,0
Medusa,16,1252,1002,0,0,3,0
Medusa,17,1509,1541,0,0,3,0
Medusa,18,834,425,0,0,3,0
Medusa,19,1302,1291,0,0,3,0
Medusa,20,1156,948,0,0,3,0
Medusa,21,685,1804,0,0,3,0
Medusa,22,1380,1500,0,0,3,0
Medusa,23,1651,1606,0,0,3,0
Medusa,24,1836,1255,0,0,3,0
Medusa,25,1109,1324,0,0,3,0
Medusa,26,1183,1211,0,0,3,0
Medusa,27,1167,1607,0,0,3,0
Medusa,28,519,898,0,0,3,0
Medusa,29,1032,1470,0,0,3,0
Medusa,30,1743,1986,0,0,3,0
Medusa,31,2188,2077,0,0,3,0
Medusa,32,1594,1601,0,0,3,0
Medusa,33,2113,1973,0,0,3,0
Medusa,34,1583,1895,0,0,3,0
Medusa,35,1516,1846,0,0,3,0
Medusa,36,1218,1187,0,0,3,0
Medusa,37,3636,3099,0,0,3,0
Medusa,38,1434,1607,0,0,3,0
Medusa,39,1788,1528,0,0,3,0
Medusa,40,595,710,0,0,3,0
Medusa,41,1599,2505,0,0,3,0
Medusa,42,2145,2933,0,0,3,0
Medusa,43,3004,2134,0,0,3,0
Medusa,44,4639,2709,0,0,3,0
Medusa,45,2936,3007,0,0,3,0
Medusa,46,2015,1804,0,0,3,0
Medusa,47,3797,2475,0,0,3,0
Medusa,48,1047,1765,0,0,3,0
Medusa,49,2004,2395,0,0,3,0
Medusa,50,823,1912,0,0,3,0
Medusa,51,4701,3489,0,0,3,0
