map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
ost000t,0,361,532,0,0,3,1
ost000t,1,337,404,0,0,3,1
ost000t,2,222,295,0,0,3,1
ost000t,3,174,260,0,0,3,1
ost000t,4,271,451,0,0,3,1
ost000t,5,438,578,0,0,3,1
ost000t,6,321,501,0,0,3,1
ost000t,7,410,544,0,0,3,1
ost000t,8,204,262,0,0,3,1
ost000t,9,387,638,0,0,3,1
ost000t,10,387,369,0,0,3,1
ost000t,11,401,386,0,0,3,1
ost000t,12,442,678,0,0,3,1
ost000t,13,356,341,0,0,3,1
ost000t,14,611,605,0,0,3,1
ost000t,15,699,785,0,0,3,1
ost000t,16,609,722,0,0,3,1
ost000t,17,363,612,0,0,3,1
ost000t,18,628,854,0,0,3,1
ost000t,19,487,884,0,0,3,1
ost000t,20,676,910,0,0,3,1
ost000t,21,560,1481,0,0,3,1
ost000t,22,517,764,0,0,3,1
ost000t,23,613,1491,0,0,3,1
ost000t,24,748,973,0,0,3,1
ost000t,25,688,889,0,0,3,1
ost000t,26,659,1451,0,0,3,1
ost000t,27,627,696,0,0,3,1
ost000t,28,715,776,0,0,3,1
ost000t,29,594,738,0,0,3,1
ost000t,30,949,1294,0,0,3,1
ost000t,31,651,707,0,0,3,1
ost000t,32,670,1495,0,0,3,1
ost000t,33,861,1852,0,0,3,1
ost000t,34,951,1392,0,0,3,1
ost000t,35,745,1344,0,0,3,1
ost000t,36,929,1063,0,0,3,1
ost000t,37,747,1068,0,0,3,1
ost000t,38,962,1731,0,0,3,1
ost000t,39,753,878,0,0,3,1
ost000t,40,987,2907,0,0,3,1
ost000t,41,1046,1305,0,0,3,1
ost000t,42,907,1114,0,0,3,1
ost000t,43,1173,1908,0,0,3,1
ost000t,44,1036,1201,0,0,3,1
ost000t,45,1042,1568,0,0,3,1
ost000t,46,1449,2886,0,0,3,1
ost000t,47,1553,2751,0,0,3,1
ost000t,48,1237,2652,0,0,3,1
ost000t,49,1457,2497,0,0,3,1
ost000t,50,1515,1866,0,0,3,1
ost000t,51,1176,1585,0,0,3,1
ost000t,52,1031,1458,0,0,3,1
ost000t,53,1467,3406,0,0,3,1
ost000t,54,1327,2551,0,0,3,1
ost000t,55,772,1245,0,0,3,1
ost000t,56,1558,2245,0,0,3,1
ost000t,57,1062,2076,0,0,3,1
ost000t,58,775,1040,0,0,3,1
ost000t,59,1380,2179,0,0,3,1
ost000t,60,1566,4440,0,0,3,1
ost000t,61,1275,2324,0,0,3,1
ost000t,62,886,1305,0,0,3,1
ost000t,63,2111,2976,0,0,3,1
ost000t,64,1635,3031,0,0,3,1
ost000t,65,1713,3206,0,0,3,1
ost000t,66,1435,2080,0,0,3,1
ost000t,67,1239,2272,0,0,3,1
ost000t,68,1262,1428,0,0,3,1
ost000t,69,933,884,0,0,3,1
ost000t,70,2789,3209,0,0,3,1
ost000t,71,1222,1783,0,0,3,1
ost000t,72,1971,1602,0,0,3,1
ost000t,73,1267,2152,0,0,3,1
ost000t,74,1668,2262,0,0,3,1
ost000t,75,1845,3158,0,0,3,1
ost000t,76,1203,1276,0,0,3,1
ost000t,77,2107,2454,0,0,3,1
ost000t,78,1672,1298,0,0,3,1
ost000t,79,1428,2073,0,0,3,1
ost000t,80,1103,963,0,0,3,1
ost000t,81,2313,2328,0,0,3,1
ost000t,82,2374,2223,0,0,3,1
ost000t,83,2034,1291,0,0,3,1
ost000t,84,1631,1616,0,0,3,1
ost000t,85,1207,724,0,0,3,1
ost000t,86,1337,653,0,0,3,1
ost000t,87,2043,1905,0,0,3,1
ost000t,88,1714,1893,0,0,3,1
ost000t,89,1336,906,0,0,3,1
