map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
Aftershock,0,1609,1751,0,0,0,1
Aftershock,1,1047,1635,0,0,0,1
Aftershock,2,1871,1347,0,0,0,1
Aftershock,3,1015,971,0,0,0,1
Aftershock,4,587,1073,0,0,0,1
Aftershock,5,1039,1446,0,0,0,1
Aftershock,6,951,1004,0,0,0,1
Aftershock,7,1000,1156,0,0,0,1
Aftershock,8,1210,1462,0,0,0,1
Aftershock,9,1275,1808,0,0,0,1
Aftershock,10,1052,1885,0,0,0,1
Aftershock,11,1381,2447,0,0,0,1
Aftershock,12,1994,1502,0,0,0,1
Aftershock,13,1797,1629,0,0,0,1
Aftershock,14,2028,2360,0,0,0,1
Aftershock,15,1933,2194,0,0,0,1
Aftershock,16,1384,1933,0,0,0,1
Aftershock,17,1723,1564,0,0,0,1
Aftershock,18,1161,1622,0,0,0,1
Aftershock,19,2259,1740,0,0,0,1
Aftershock,20,2383,3302,0,0,0,1
Aftershock,21,2345,3538,0,0,0,1
Aftershock,22,2408,3071,0,0,0,1
Aftershock,23,1978,3108,0,0,0,1
Aftershock,24,2791,2659,0,0,0,1
Aftershock,25,2225,3068,0,0,0,1
Aftershock,26,1804,3146,0,0,0,1
Aftershock,27,2329,3368,0,0,0,1
Aftershock,28,2720,3504,0,0,0,1
Aftershock,29,1985,3246,0,0,0,1
Aftershock,30,2406,2690,0,0,0,1
Aftershock,31,2620,3586,0,0,0,1
Aftershock,32,3661,4169,0,0,0,1
Aftershock,33,1861,2275,0,0,0,1
Aftershock,34,3001,3441,0,0,0,1
Aftershock,35,2374,2829,0,0,0,1
Aftershock,36,1872,2526,0,0,0,1
Aftershock,37,2775,2484,0,0,0,1
Aftershock,38,2399,3650,0,0,0,1
Aftershock,39,2265,2975,0,0,0,1
Aftershock,40,1467,3101,0,0,0,1
Aftershock,41,2895,4209,0,0,0,1
Aftershock,42,3510,4171,0,0,0,1
Aftershock,43,2382,3943,0,0,0,1
Aftershock,44,3525,4537,0,0,0,1
Aftershock,45,3526,3896,0,0,0,1
Aftershock,46,2692,2627,0,0,0,1
Aftershock,47,1913,3038,0,0,0,1
Aftershock,48,3260,2778,0,0,0,1
Aftershock,49,2874,4366,0,0,0,1
Aftershock,50,3879,2796,0,0,0,1
Aftershock,51,3216,3323,0,0,0,1
Aftershock,52,3230,1745,0,0,0,1
Aftershock,53,3065,4720,0,0,0,1
Aftershock,54,4008,4554,0,0,0,1
Aftershock,55,2919,4053,0,0,0,1
Aftershock,56,4145,3475,0,0,0,1
Aftershock,57,4203,3058,0,0,0,1
Aftershock,58,3714,4146,0,0,0,1
Aftershock,59,4541,6388,0,0,0,1
Aftershock,60,5283,3667,0,0,0,1
Aftershock,61,4483,4904,0,0,0,1
Aftershock,62,5193,5561,0,0,0,1
Aftershock,63,5249,4711,0,0,0,1
Aftershock,64,2468,4322,0,0,0,1
Aftershock,65,4457,4213,0,0,0,1
Aftershock,66,3792,4989,0,0,0,1
Aftershock,67,5085,4451,0,0,0,1
Aftershock,68,4715,3117,0,0,0,1
Aftershock,69,4679,3820,0,0,0,1
Aftershock,70,5250,4409,0,0,0,1
Aftershock,71,4192,4018,0,0,0,1
Aftershock,72,4920,3286,0,0,0,1
Aftershock,73,4519,4766,0,0,0,1
Aftershock,74,5422,3394,0,0,0,1
Aftershock,75,6687,4315,0,0,0,1
Aftershock,76,4122,4005,0,0,0,1
Aftershock,77,5656,3431,0,0,0,1
Aftershock,78,4659,4398,0,0,0,1
Aftershock,79,4131,4890,0,0,0,1
Aftershock,80,5350,3639,0,0,0,1
Aftershock,81,4709,3696,0,0,0,1
Aftershock,82,3784,3204,0,0,0,1
Aftershock,83,4499,3267,0,0,0,1
Aftershock,84,4726,4939,0,0,0,1
Aftershock,85,3639,2871,0,0,0,1
Aftershock,86,5415,4489,0,0,0,1
Aftershock,87,4836,3775,0,0,0,1
Aftershock,88,4923,3240,0,0,0,1
Aftershock,89,5205,3146,0,0,0,1
Aftershock,90,4790,2103,0,0,0,1
Aftershock,91,5156,4369,0,0,0,1
Aftershock,92,7474,5064,0,0,0,1
Aftershock,93,3921,2988,0,0,0,1
Aftershock,94,6823,4994,0,0,0,1
Aftershock,95,5034,4900,0,0,0,1
Aftershock,96,7030,6204,0,0,0,1
Aftershock,97,4859,3370,0,0,0,1
Aftershock,98,5614,3305,0,0,0,1
Aftershock,99,6158,4711,0,0,0,1
Aftershock,100,6814,6604,0,0,0,1
Aftershock,101,8421,5525,0,0,0,1
Aftershock,102,6580,4040,0,0,0,1
Aftershock,103,5806,3260,0,0,0,1
Aftershock,104,5782,5259,0,0,0,1
Aftershock,105,7281,3977,0,0,0,1
Aftershock,106,7324,4305,0,0,0,1
Aftershock,107,5738,3717,0,0,0,1
Aftershock,108,5700,4124,0,0,0,1
Aftershock,109,7026,3448,0,0,0,1
Aftershock,110,8481,4310,0,0,0,1
Aftershock,111,7785,5818,0,0,0,1
Aftershock,112,7706,5125,0,0,0,1
Aftershock,113,8244,2821,0,0,0,1
Aftershock,114,8961,3557,0,0,0,1
Aftershock,115,5499,3576,0,0,0,1
Aftershock,116,7022,4934,0,0,0,1
Aftershock,117,5892,4096,0,0,0,1
Aftershock,118,7981,5929,0,0,0,1
Aftershock,119,7736,5415,0,0,0,1
Aftershock,120,7097,4608,0,0,0,1
Aftershock,121,6213,3994,0,0,0,1
Aftershock,122,9411,4359,0,0,0,1
Aftershock,123,6965,5087,0,0,0,1
Aftershock,124,9503,5517,0,0,0,1
Aftershock,125,5956,3609,0,0,0,1
Aftershock,126,5807,2365,0,0,0,1
Aftershock,127,6287,3691,0,0,0,1
Aftershock,128,11696,5734,0,0,0,1
Aftershock,129,7298,2529,0,0,0,1
Aftershock,130,6759,4303,0,0,0,1
Aftershock,131,9530,4388,0,0,0,1
Aftershock,132,5444,5137,0,0,0,1
Aftershock,133,6211,2835,0,0,0,1
Aftershock,134,6495,3983,0,0,0,1
Aftershock,135,6873,4040,0,0,0,1
Aftershock,136,6247,2387,0,0,0,1
Aftershock,137,4713,2100,0,0,0,1
Aftershock,138,7720,3311,0,0,0,1
Aftershock,139,7539,5099,0,0,0,1
Aftershock,140,7791,4432,0,0,0,1
Aftershock,141,7693,4660,0,0,0,1
Aftershock,142,7616,3970,0,0,0,1
Aftershock,143,11303,6517,0,0,0,1
Aftershock,144,7968,3330,0,0,0,1
Aftershock,145,7277,2137,0,0,0,1
Aftershock,146,7679,5011,0,0,0,1
Aftershock,147,9657,3778,0,0,0,1
Aftershock,148,6660,3118,0,0,0,1
Aftershock,149,7018,4741,0,0,0,1
Aftershock,150,6755,2566,0,0,0,1
Aftershock,151,7294,3099,0,0,0,1
Aftershock,152,6293,2306,0,0,0,1
Aftershock,153,7415,3783,0,0,0,1
Aftershock,154,14018,5363,0,0,0,1
Aftershock,155,7540,4679,0,0,0,1
Aftershock,156,11171,3645,0,0,0,1
Aftershock,157,8810,3825,0,0,0,1
Aftershock,158,7373,2719,0,0,0,1
Aftershock,159,8779,4097,0,0,0,1
Aftershock,160,11726,4784,0,0,0,1
Aftershock,161,11307,6020,0,0,0,1
Aftershock,162,10901,3104,0,0,0,1
Aftershock,163,9511,4256,0,0,0,1
Aftershock,164,10443,4831,0,0,0,1
Aftershock,165,6911,3621,0,0,0,1
Aftershock,166,10784,2712,0,0,0,1
Aftershock,167,10585,5128,0,0,0,1
Aftershock,168,5810,3366,0,0,0,1
Aftershock,169,11392,2947,0,0,0,1
Aftershock,170,11267,3334,0,0,0,1
Aftershock,171,8332,2643,0,0,0,1
Aftershock,172,12126,4318,0,0,0,1
Aftershock,173,9997,2489,0,0,0,1
Aftershock,174,9368,4159,0,0,0,1
Aftershock,175,8944,2617,0,0,0,1
Aftershock,176,9912,2798,0,0,0,1
Aftershock,177,6261,1894,0,0,0,1
Aftershock,178,9591,3932,0,0,0,1
Aftershock,179,6720,2544,0,0,0,1
Aftershock,180,12882,5192,0,0,0,1
Aftershock,181,13486,4348,0,0,0,1
Aftershock,182,13864,4988,0,0,0,1
Aftershock,183,8769,2143,0,0,0,1
Aftershock,184,8704,6855,0,0,0,1
Aftershock,185,7084,2492,0,0,0,1
Aftershock,186,9253,4421,0,0,0,1
Aftershock,187,8403,4947,0,0,0,1
Aftershock,188,9166,6119,0,0,0,1
Aftershock,189,10433,3723,0,0,0,1
Aftershock,190,12402,3359,0,0,0,1
Aftershock,191,9154,4486,0,0,0,1
Aftershock,192,13756,5354,0,0,0,1
Aftershock,193,15620,4771,0,0,0,1
Aftershock,194,9814,3851,0,0,0,1
Aftershock,195,9747,2430,0,0,0,1
Aftershock,196,7929,1663,0,0,0,1
Aftershock,197,11027,5105,0,0,0,1
Aftershock,198,12819,4702,0,0,0,1
Aftershock,199,13133,5114,0,0,0,1
Aftershock,200,8114,2876,0,0,0,1
Aftershock,201,8581,3726,0,0,0,1
Aftershock,202,10987,5458,0,0,0,1
Aftershock,203,11108,4016,0,0,0,1
Aftershock,204,11587,5562,0,0,0,1
Aftershock,205,13228,4325,0,0,0,1
Aftershock,206,12408,4041,0,0,0,1
Aftershock,207,11507,5001,0,0,0,1
Aftershock,208,13500,2650,0,0,0,1
Aftershock,209,10041,3784,0,0,0,1
Aftershock,210,11851,2125,0,0,0,1
Aftershock,211,13140,4724,0,0,0,1
