map,scenid,total-src,20move-src,distance,path_size,hLevel
arena,0,151,149,0,0,1
arena,1,211,176,0,0,1
arena,2,197,193,0,0,1
arena,3,214,219,0,0,1
arena,4,194,202,0,0,1
arena,5,196,188,0,0,1
arena,6,118,114,0,0,1
arena,7,157,154,0,0,1
arena,8,216,225,0,0,1
arena,9,163,161,0,0,1
arena,10,192,196,0,0,1
arena,11,360,362,0,0,1
arena,12,184,186,0,0,1
arena,13,231,229,0,0,1
arena,14,169,176,0,0,1
arena,15,218,220,0,0,1
arena,16,235,241,0,0,1
arena,17,185,196,0,0,1
arena,18,151,154,0,0,1
arena,19,250,260,0,0,1
arena,20,284,297,0,0,1
arena,21,295,298,0,0,1
arena,22,398,428,0,0,1
arena,23,303,324,0,0,1
arena,24,215,214,0,0,1
arena,25,202,201,0,0,1
arena,26,310,347,0,0,1
arena,27,229,256,0,0,1
arena,28,273,291,0,0,1
arena,29,224,231,0,0,1
arena,30,353,323,0,0,1
arena,31,269,266,0,0,1
arena,32,244,246,0,0,1
arena,33,236,233,0,0,1
arena,34,244,240,0,0,1
arena,35,316,299,0,0,1
arena,36,366,407,0,0,1
arena,37,288,283,0,0,1
arena,38,296,298,0,0,1
arena,39,360,382,0,0,1
arena,40,420,409,0,0,1
arena,41,365,353,0,0,1
arena,42,383,388,0,0,1
arena,43,383,373,0,0,1
arena,44,406,414,0,0,1
arena,45,501,488,0,0,1
arena,46,345,349,0,0,1
arena,47,443,440,0,0,1
arena,48,420,417,0,0,1
arena,49,366,363,0,0,1
arena,50,509,512,0,0,1
arena,51,524,522,0,0,1
arena,52,551,528,0,0,1
arena,53,687,675,0,0,1
arena,54,622,575,0,0,1
arena,55,448,484,0,0,1
arena,56,517,533,0,0,1
arena,57,565,554,0,0,1
arena,58,522,516,0,0,1
arena,59,453,473,0,0,1
arena,60,615,613,0,0,1
arena,61,601,525,0,0,1
arena,62,515,497,0,0,1
arena,63,539,567,0,0,1
arena,64,582,583,0,0,1
arena,65,557,515,0,0,1
arena,66,551,501,0,0,1
arena,67,631,527,0,0,1
arena,68,524,514,0,0,1
arena,69,608,510,0,0,1
arena,70,595,552,0,0,1
arena,71,639,594,0,0,1
arena,72,727,650,0,0,1
arena,73,705,504,0,0,1
arena,74,645,548,0,0,1
arena,75,619,584,0,0,1
arena,76,667,498,0,0,1
arena,77,683,555,0,0,1
arena,78,709,602,0,0,1
arena,79,717,474,0,0,1
arena,80,749,619,0,0,1
arena,81,753,678,0,0,1
arena,82,740,482,0,0,1
arena,83,770,432,0,0,1
arena,84,710,504,0,0,1
arena,85,724,616,0,0,1
arena,86,754,450,0,0,1
arena,87,750,485,0,0,1
arena,88,661,517,0,0,1
arena,89,697,597,0,0,1
arena,90,844,610,0,0,1
arena,91,758,571,0,0,1
arena,92,704,628,0,0,1
arena,93,717,622,0,0,1
arena,94,811,687,0,0,1
arena,95,955,658,0,0,1
arena,96,829,443,0,0,1
arena,97,726,364,0,0,1
arena,98,697,357,0,0,1
arena,99,750,483,0,0,1
arena,100,854,533,0,0,1
arena,101,827,489,0,0,1
arena,102,924,662,0,0,1
arena,103,806,642,0,0,1
arena,104,934,689,0,0,1
arena,105,856,592,0,0,1
arena,106,807,600,0,0,1
arena,107,847,630,0,0,1
arena,108,918,675,0,0,1
arena,109,838,655,0,0,1
arena,110,785,564,0,0,1
arena,111,1052,609,0,0,1
arena,112,888,494,0,0,1
arena,113,875,453,0,0,1
arena,114,922,493,0,0,1
arena,115,1012,432,0,0,1
arena,116,899,624,0,0,1
arena,117,989,644,0,0,1
arena,118,815,573,0,0,1
arena,119,883,392,0,0,1
arena,120,823,527,0,0,1
arena,121,877,576,0,0,1
arena,122,820,553,0,0,1
arena,123,848,604,0,0,1
arena,124,852,543,0,0,1
arena,125,1181,716,0,0,1
arena,126,823,536,0,0,1
arena,127,1021,681,0,0,1
arena,128,940,529,0,0,1
arena,129,949,518,0,0,1
arena,130,1148,622,0,0,1
arena,131,919,527,0,0,1
arena,132,1080,634,0,0,1
arena,133,1045,642,0,0,1
arena,134,1001,584,0,0,1
arena,135,949,521,0,0,1
arena,136,989,592,0,0,1
arena,137,1042,607,0,0,1
arena,138,892,488,0,0,1
arena,139,1103,534,0,0,1
arena,140,1084,563,0,0,1
arena,141,964,514,0,0,1
arena,142,1442,762,0,0,1
arena,143,1096,636,0,0,1
arena,144,974,560,0,0,1
arena,145,1472,749,0,0,1
arena,146,1187,593,0,0,1
arena,147,1319,639,0,0,1
arena,148,1041,565,0,0,1
arena,149,1098,547,0,0,1
arena,150,1164,642,0,0,1
arena,151,1179,608,0,0,1
arena,152,1105,514,0,0,1
arena,153,1114,587,0,0,1
arena,154,1040,544,0,0,1
arena,155,1195,605,0,0,1
arena,156,1000,516,0,0,1
arena,157,1390,565,0,0,1
arena,158,1089,540,0,0,1
arena,159,979,510,0,0,1
