map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
rmtst,0,211,176,0,0,0,0
rmtst,1,143,135,0,0,0,0
rmtst,2,187,193,0,0,0,0
rmtst,3,229,232,0,0,0,0
rmtst,4,177,166,0,0,0,0
rmtst,5,231,260,0,0,0,0
rmtst,6,160,157,0,0,0,0
rmtst,7,163,164,0,0,0,0
rmtst,8,139,136,0,0,0,0
rmtst,9,205,169,0,0,0,0
rmtst,10,396,370,0,0,0,0
rmtst,11,412,387,0,0,0,0
rmtst,12,299,295,0,0,0,0
rmtst,13,362,361,0,0,0,0
rmtst,14,352,373,0,0,0,0
rmtst,15,280,247,0,0,0,0
rmtst,16,262,264,0,0,0,0
rmtst,17,197,197,0,0,0,0
rmtst,18,289,287,0,0,0,0
rmtst,19,212,213,0,0,0,0
rmtst,20,406,395,0,0,0,0
rmtst,21,381,353,0,0,0,0
rmtst,22,406,480,0,0,0,0
rmtst,23,328,334,0,0,0,0
rmtst,24,430,448,0,0,0,0
rmtst,25,417,380,0,0,0,0
rmtst,26,330,364,0,0,0,0
rmtst,27,293,314,0,0,0,0
rmtst,28,262,262,0,0,0,0
rmtst,29,288,278,0,0,0,0
rmtst,30,356,343,0,0,0,0
rmtst,31,469,449,0,0,0,0
rmtst,32,665,665,0,0,0,0
rmtst,33,362,383,0,0,0,0
rmtst,34,501,516,0,0,0,0
rmtst,35,590,579,0,0,0,0
rmtst,36,622,648,0,0,0,0
rmtst,37,525,488,0,0,0,0
rmtst,38,546,573,0,0,0,0
rmtst,39,495,501,0,0,0,0
rmtst,40,695,685,0,0,0,0
rmtst,41,725,731,0,0,0,0
rmtst,42,592,537,0,0,0,0
rmtst,43,728,751,0,0,0,0
rmtst,44,561,571,0,0,0,0
rmtst,45,584,615,0,0,0,0
rmtst,46,535,568,0,0,0,0
rmtst,47,510,518,0,0,0,0
rmtst,48,782,806,0,0,0,0
rmtst,49,529,552,0,0,0,0
rmtst,50,732,735,0,0,0,0
rmtst,51,653,724,0,0,0,0
rmtst,52,689,640,0,0,0,0
rmtst,53,724,710,0,0,0,0
rmtst,54,646,617,0,0,0,0
rmtst,55,529,561,0,0,0,0
rmtst,56,798,791,0,0,0,0
rmtst,57,775,815,0,0,0,0
rmtst,58,887,896,0,0,0,0
rmtst,59,847,765,0,0,0,0
rmtst,60,748,684,0,0,0,0
rmtst,61,755,655,0,0,0,0
rmtst,62,657,605,0,0,0,0
rmtst,63,880,792,0,0,0,0
rmtst,64,889,638,0,0,0,0
rmtst,65,963,882,0,0,0,0
rmtst,66,684,673,0,0,0,0
rmtst,67,843,740,0,0,0,0
rmtst,68,711,598,0,0,0,0
rmtst,69,985,809,0,0,0,0
rmtst,70,1048,858,0,0,0,0
rmtst,71,981,804,0,0,0,0
rmtst,72,1082,976,0,0,0,0
rmtst,73,769,579,0,0,0,0
rmtst,74,636,478,0,0,0,0
