map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
AR0044SR,0,10650,1232,0,0,0,0
AR0044SR,1,6533,1439,0,0,0,0
AR0044SR,2,18692,2715,0,0,0,0
AR0044SR,3,16846,2089,0,0,0,0
AR0044SR,4,10492,2825,0,0,0,0
AR0044SR,5,20116,2645,0,0,0,0
AR0044SR,6,5472,2041,0,0,0,0
AR0044SR,7,2223,2616,0,0,0,0
AR0044SR,8,11467,2498,0,0,0,0
AR0044SR,9,16676,5205,0,0,0,0
AR0044SR,10,11055,1758,0,0,0,0
AR0044SR,11,33163,4538,0,0,0,0
AR0044SR,12,10118,973,0,0,0,0
AR0044SR,13,4802,2241,0,0,0,0
AR0044SR,14,25847,3596,0,0,0,0
AR0044SR,15,5387,1033,0,0,0,0
AR0044SR,16,43323,3642,0,0,0,0
AR0044SR,17,28392,2586,0,0,0,0
AR0044SR,18,12516,1376,0,0,0,0
AR0044SR,19,11202,1332,0,0,0,0
AR0044SR,20,23067,3222,0,0,0,0
AR0044SR,21,19993,1884,0,0,0,0
AR0044SR,22,4382,1271,0,0,0,0
AR0044SR,23,2613,1886,0,0,0,0
AR0044SR,24,23922,4720,0,0,0,0
AR0044SR,25,19882,1795,0,0,0,0
AR0044SR,26,19228,5192,0,0,0,0
AR0044SR,27,39773,3030,0,0,0,0
AR0044SR,28,1507,1860,0,0,0,0
AR0044SR,29,36846,1790,0,0,0,0
AR0044SR,30,19407,692,0,0,0,0
AR0044SR,31,9019,1626,0,0,0,0
AR0044SR,32,10288,1222,0,0,0,0
AR0044SR,33,25118,2426,0,0,0,0
AR0044SR,34,8382,2932,0,0,0,0
AR0044SR,35,23892,2218,0,0,0,0
AR0044SR,36,21432,2426,0,0,0,0
AR0044SR,37,27182,1191,0,0,0,0
AR0044SR,38,17522,2850,0,0,0,0
AR0044SR,39,12900,2950,0,0,0,0
AR0044SR,40,28916,2595,0,0,0,0
AR0044SR,41,12063,2105,0,0,0,0
AR0044SR,42,26912,2047,0,0,0,0
AR0044SR,43,16875,1761,0,0,0,0
AR0044SR,44,29675,2496,0,0,0,0
AR0044SR,45,13195,1588,0,0,0,0
AR0044SR,46,24826,2590,0,0,0,0
AR0044SR,47,14972,2311,0,0,0,0
AR0044SR,48,10593,1896,0,0,0,0
AR0044SR,49,7681,1572,0,0,0,0
AR0044SR,50,15356,1633,0,0,0,0
AR0044SR,51,7043,1955,0,0,0,0
AR0044SR,52,26995,921,0,0,0,0
AR0044SR,53,7375,1900,0,0,0,0
AR0044SR,54,20587,3560,0,0,0,0
AR0044SR,55,10237,1113,0,0,0,0
AR0044SR,56,9264,1599,0,0,0,0
AR0044SR,57,22724,1158,0,0,0,0
AR0044SR,58,21458,1560,0,0,0,0
AR0044SR,59,36988,925,0,0,0,0
AR0044SR,60,1925,2226,0,0,0,0
AR0044SR,61,7300,1056,0,0,0,0
AR0044SR,62,5048,2006,0,0,0,0
AR0044SR,63,16890,2723,0,0,0,0
AR0044SR,64,14137,2529,0,0,0,0
AR0044SR,65,4883,1887,0,0,0,0
AR0044SR,66,26307,3098,0,0,0,0
AR0044SR,67,20574,2779,0,0,0,0
AR0044SR,68,30503,1772,0,0,0,0
AR0044SR,69,34711,2893,0,0,0,0
AR0044SR,70,26254,1731,0,0,0,0
AR0044SR,71,20468,2597,0,0,0,0
AR0044SR,72,10634,1772,0,0,0,0
AR0044SR,73,5578,2802,0,0,0,0
AR0044SR,74,9100,2401,0,0,0,0
AR0044SR,75,16540,831,0,0,0,0
AR0044SR,76,3230,1756,0,0,0,0
AR0044SR,77,12524,1554,0,0,0,0
AR0044SR,78,25946,2871,0,0,0,0
AR0044SR,79,12657,1115,0,0,0,0
AR0044SR,80,4910,1824,0,0,0,0
AR0044SR,81,46760,3524,0,0,0,0
AR0044SR,82,38094,4715,0,0,0,0
AR0044SR,83,28696,964,0,0,0,0
AR0044SR,84,26455,2784,0,0,0,0
AR0044SR,85,27399,922,0,0,0,0
AR0044SR,86,18934,3976,0,0,0,0
AR0044SR,87,4784,996,0,0,0,0
AR0044SR,88,16133,4066,0,0,0,0
AR0044SR,89,24732,3116,0,0,0,0
AR0044SR,90,31641,3750,0,0,0,0
AR0044SR,91,19037,1148,0,0,0,0
AR0044SR,92,24431,2679,0,0,0,0
AR0044SR,93,6641,1076,0,0,0,0
AR0044SR,94,2377,995,0,0,0,0
AR0044SR,95,44884,2360,0,0,0,0
AR0044SR,96,5664,1685,0,0,0,0
AR0044SR,97,1602,1202,0,0,0,0
AR0044SR,98,6999,2726,0,0,0,0
AR0044SR,99,21412,3754,0,0,0,0
AR0044SR,100,18955,3285,0,0,0,0
AR0044SR,101,16501,1256,0,0,0,0
AR0044SR,102,31796,1605,0,0,0,0
AR0044SR,103,14683,1372,0,0,0,0
AR0044SR,104,12602,1947,0,0,0,0
AR0044SR,105,8644,1218,0,0,0,0
AR0044SR,106,19129,992,0,0,0,0
AR0044SR,107,13806,2347,0,0,0,0
AR0044SR,108,21793,2846,0,0,0,0
AR0044SR,109,8651,2473,0,0,0,0
AR0044SR,110,3899,673,0,0,0,0
AR0044SR,111,37209,2657,0,0,0,0
AR0044SR,112,42479,3089,0,0,0,0
AR0044SR,113,18077,1551,0,0,0,0
AR0044SR,114,20511,4272,0,0,0,0
AR0044SR,115,19279,1009,0,0,0,0
AR0044SR,116,4404,876,0,0,0,0
AR0044SR,117,28716,1142,0,0,0,0
AR0044SR,118,20295,1346,0,0,0,0
AR0044SR,119,31190,3361,0,0,0,0
AR0044SR,120,20098,818,0,0,0,0
AR0044SR,121,25423,2728,0,0,0,0
AR0044SR,122,8425,588,0,0,0,0
AR0044SR,123,12347,3127,0,0,0,0
AR0044SR,124,23953,928,0,0,0,0
AR0044SR,125,17285,2810,0,0,0,0
AR0044SR,126,18060,1225,0,0,0,0
AR0044SR,127,15226,1552,0,0,0,0
AR0044SR,128,8479,1745,0,0,0,0
AR0044SR,129,11170,2566,0,0,0,0
AR0044SR,130,20731,3621,0,0,0,0
AR0044SR,131,34900,1459,0,0,0,0
AR0044SR,132,27311,1497,0,0,0,0
AR0044SR,133,32614,1753,0,0,0,0
AR0044SR,134,4534,2546,0,0,0,0
AR0044SR,135,8318,843,0,0,0,0
