map,scenid,total-src,20move-src,distance,path_size,hLevel
den202d,0,158,164,0,0,1
den202d,1,104,100,0,0,1
den202d,2,136,140,0,0,1
den202d,3,193,196,0,0,1
den202d,4,171,155,0,0,1
den202d,5,170,165,0,0,1
den202d,6,81,81,0,0,1
den202d,7,159,141,0,0,1
den202d,8,184,195,0,0,1
den202d,9,155,143,0,0,1
den202d,10,254,260,0,0,1
den202d,11,223,210,0,0,1
den202d,12,243,245,0,0,1
den202d,13,269,256,0,0,1
den202d,14,199,218,0,0,1
den202d,15,206,192,0,0,1
den202d,16,214,213,0,0,1
den202d,17,273,280,0,0,1
den202d,18,276,273,0,0,1
den202d,19,208,204,0,0,1
den202d,20,287,280,0,0,1
den202d,21,293,281,0,0,1
den202d,22,231,227,0,0,1
den202d,23,224,233,0,0,1
den202d,24,271,281,0,0,1
den202d,25,295,303,0,0,1
den202d,26,227,240,0,0,1
den202d,27,220,231,0,0,1
den202d,28,248,243,0,0,1
den202d,29,243,240,0,0,1
den202d,30,325,317,0,0,1
den202d,31,347,333,0,0,1
den202d,32,346,340,0,0,1
den202d,33,327,331,0,0,1
den202d,34,331,345,0,0,1
den202d,35,270,283,0,0,1
den202d,36,271,281,0,0,1
den202d,37,272,281,0,0,1
den202d,38,303,294,0,0,1
den202d,39,296,294,0,0,1
den202d,40,367,389,0,0,1
den202d,41,410,420,0,0,1
den202d,42,383,395,0,0,1
den202d,43,399,433,0,0,1
den202d,44,404,397,0,0,1
den202d,45,432,438,0,0,1
den202d,46,354,355,0,0,1
den202d,47,387,405,0,0,1
den202d,48,358,365,0,0,1
den202d,49,384,388,0,0,1
den202d,50,409,422,0,0,1
