map,scenid,total-src,20move-src,distance,path_size,hLevel
arena2,0,307,338,0,0,0
arena2,1,191,229,0,0,0
arena2,2,262,302,0,0,0
arena2,3,263,297,0,0,0
arena2,4,157,191,0,0,0
arena2,5,216,240,0,0,0
arena2,6,127,180,0,0,0
arena2,7,149,167,0,0,0
arena2,8,206,258,0,0,0
arena2,9,279,361,0,0,0
arena2,10,386,456,0,0,0
arena2,11,415,393,0,0,0
arena2,12,332,464,0,0,0
arena2,13,346,423,0,0,0
arena2,14,360,491,0,0,0
arena2,15,347,392,0,0,0
arena2,16,243,311,0,0,0
arena2,17,240,319,0,0,0
arena2,18,357,411,0,0,0
arena2,19,277,307,0,0,0
arena2,20,383,406,0,0,0
arena2,21,319,317,0,0,0
arena2,22,494,519,0,0,0
arena2,23,566,621,0,0,0
arena2,24,420,483,0,0,0
arena2,25,433,594,0,0,0
arena2,26,431,413,0,0,0
arena2,27,607,855,0,0,0
arena2,28,458,544,0,0,0
arena2,29,342,364,0,0,0
arena2,30,790,958,0,0,0
arena2,31,595,795,0,0,0
arena2,32,918,1265,0,0,0
arena2,33,637,603,0,0,0
arena2,34,512,593,0,0,0
arena2,35,805,1099,0,0,0
arena2,36,493,731,0,0,0
arena2,37,566,703,0,0,0
arena2,38,572,629,0,0,0
arena2,39,482,527,0,0,0
arena2,40,885,1012,0,0,0
arena2,41,757,753,0,0,0
arena2,42,683,860,0,0,0
arena2,43,992,1183,0,0,0
arena2,44,785,947,0,0,0
arena2,45,853,954,0,0,0
arena2,46,892,912,0,0,0
arena2,47,1048,1336,0,0,0
arena2,48,671,838,0,0,0
arena2,49,949,989,0,0,0
arena2,50,680,716,0,0,0
arena2,51,1028,1000,0,0,0
arena2,52,1243,1561,0,0,0
arena2,53,1028,880,0,0,0
arena2,54,933,1322,0,0,0
arena2,55,893,1214,0,0,0
arena2,56,915,1254,0,0,0
arena2,57,934,1085,0,0,0
arena2,58,984,1329,0,0,0
arena2,59,890,1071,0,0,0
arena2,60,1109,1526,0,0,0
arena2,61,1371,1355,0,0,0
arena2,62,1143,1118,0,0,0
arena2,63,1293,1273,0,0,0
arena2,64,1271,1103,0,0,0
arena2,65,1638,1452,0,0,0
arena2,66,1012,962,0,0,0
arena2,67,1021,875,0,0,0
arena2,68,1490,1299,0,0,0
arena2,69,960,948,0,0,0
arena2,70,1404,984,0,0,0
arena2,71,1090,768,0,0,0
arena2,72,1497,1443,0,0,0
arena2,73,1041,1032,0,0,0
arena2,74,1329,1210,0,0,0
arena2,75,1212,1047,0,0,0
arena2,76,1286,1149,0,0,0
arena2,77,1215,938,0,0,0
arena2,78,1294,923,0,0,0
arena2,79,1733,958,0,0,0
arena2,80,1365,912,0,0,0
arena2,81,1551,1000,0,0,0
arena2,82,1559,1141,0,0,0
arena2,83,1238,1190,0,0,0
arena2,84,1214,959,0,0,0
arena2,85,1349,1057,0,0,0
arena2,86,2046,1269,0,0,0
arena2,87,1226,1088,0,0,0
arena2,88,1535,1069,0,0,0
arena2,89,1226,841,0,0,0
arena2,90,2277,1490,0,0,0
arena2,91,1624,1172,0,0,0
arena2,92,1411,1118,0,0,0
arena2,93,1354,957,0,0,0
arena2,94,1623,1252,0,0,0
arena2,95,1796,1279,0,0,0
arena2,96,1527,1354,0,0,0
arena2,97,1928,1065,0,0,0
arena2,98,1643,807,0,0,0
arena2,99,1692,779,0,0,0
arena2,100,1141,669,0,0,0
arena2,101,1748,1486,0,0,0
arena2,102,1811,773,0,0,0
arena2,103,2535,1111,0,0,0
arena2,104,1964,1145,0,0,0
arena2,105,1752,1115,0,0,0
arena2,106,1858,836,0,0,0
arena2,107,1997,977,0,0,0
arena2,108,2245,1018,0,0,0
arena2,109,2105,1442,0,0,0
arena2,110,2673,1220,0,0,0
arena2,111,1868,1239,0,0,0
arena2,112,2454,1609,0,0,0
arena2,113,1723,1156,0,0,0
arena2,114,2408,1165,0,0,0
arena2,115,2766,1080,0,0,0
arena2,116,1867,806,0,0,0
arena2,117,1923,801,0,0,0
arena2,118,1993,1275,0,0,0
arena2,119,1665,1011,0,0,0
arena2,120,1169,493,0,0,0
arena2,121,827,496,0,0,0
arena2,122,2183,1011,0,0,0
arena2,123,2475,1057,0,0,0
