map,scenid,total-src,20move-src,distance,path_size,hLevel,pure
WheelofWar,0,948,806,0,0,0,0
WheelofWar,1,837,632,0,0,0,0
WheelofWar,2,561,410,0,0,0,0
WheelofWar,3,566,656,0,0,0,0
WheelofWar,4,673,670,0,0,0,0
WheelofWar,5,584,576,0,0,0,0
WheelofWar,6,608,694,0,0,0,0
WheelofWar,7,596,615,0,0,0,0
WheelofWar,8,686,479,0,0,0,0
WheelofWar,9,395,246,0,0,0,0
WheelofWar,10,292,662,0,0,0,0
WheelofWar,11,783,707,0,0,0,0
WheelofWar,12,1197,1121,0,0,0,0
WheelofWar,13,1358,1013,0,0,0,0
WheelofWar,14,489,962,0,0,0,0
WheelofWar,15,374,858,0,0,0,0
WheelofWar,16,911,1052,0,0,0,0
WheelofWar,17,1040,581,0,0,0,0
WheelofWar,18,1278,533,0,0,0,0
WheelofWar,19,406,422,0,0,0,0
WheelofWar,20,1813,2357,0,0,0,0
WheelofWar,21,1245,1909,0,0,0,0
WheelofWar,22,773,1901,0,0,0,0
WheelofWar,23,1562,1432,0,0,0,0
WheelofWar,24,1274,1831,0,0,0,0
WheelofWar,25,1268,1316,0,0,0,0
WheelofWar,26,1492,893,0,0,0,0
WheelofWar,27,1125,1253,0,0,0,0
WheelofWar,28,1235,1718,0,0,0,0
WheelofWar,29,1644,1733,0,0,0,0
WheelofWar,30,2909,3627,0,0,0,0
WheelofWar,31,1255,1501,0,0,0,0
WheelofWar,32,1944,2084,0,0,0,0
WheelofWar,33,1764,1505,0,0,0,0
WheelofWar,34,1662,640,0,0,0,0
WheelofWar,35,2406,2201,0,0,0,0
WheelofWar,36,1476,1269,0,0,0,0
WheelofWar,37,1085,1813,0,0,0,0
WheelofWar,38,1212,1732,0,0,0,0
WheelofWar,39,843,1169,0,0,0,0
WheelofWar,40,1066,1045,0,0,0,0
WheelofWar,41,1655,2158,0,0,0,0
WheelofWar,42,2330,2073,0,0,0,0
WheelofWar,43,2130,2363,0,0,0,0
WheelofWar,44,2056,2293,0,0,0,0
WheelofWar,45,2321,2397,0,0,0,0
WheelofWar,46,2187,1487,0,0,0,0
WheelofWar,47,2584,2074,0,0,0,0
WheelofWar,48,1527,1748,0,0,0,0
WheelofWar,49,2314,1797,0,0,0,0
WheelofWar,50,1860,1862,0,0,0,0
WheelofWar,51,2264,2933,0,0,0,0
WheelofWar,52,3622,3590,0,0,0,0
WheelofWar,53,2961,2189,0,0,0,0
WheelofWar,54,1566,2644,0,0,0,0
WheelofWar,55,2618,2159,0,0,0,0
WheelofWar,56,1302,1409,0,0,0,0
WheelofWar,57,3046,3939,0,0,0,0
WheelofWar,58,876,1054,0,0,0,0
